sample,seconds,register,value
2527937,57.32283446712018,0x36,0x44
2527954,57.32321995464853,0x37,0x44
2528077,57.32600907029479,0x1B,0x80
2528122,57.32702947845805,0xE4,0x7F
2528123,57.32705215419501,0xEC,0x6F
2528125,57.32709750566893,0xF4,0x8F
2528126,57.327120181405895,0xFC,0x0F
2528130,57.32721088435374,0x1B,0x40
2528200,57.32879818594105,0x1B,0x80
2528232,57.329523809523806,0xE7,0xAF
2528233,57.32954648526077,0xEF,0x0F
2528235,57.32959183673469,0xF7,0x9F
2528236,57.32961451247166,0xFF,0x0F
2528238,57.32965986394558,0x08,0x07
2528240,57.3297052154195,0x1B,0x40
2528559,57.336938775510205,0x30,0x2C
2528576,57.337324263038546,0x31,0x40
2528593,57.337709750566894,0x32,0x04
2528625,57.33843537414966,0x2C,0x1D
2528628,57.33850340136055,0x34,0xB4
2528632,57.33859410430839,0x64,0x2A
2528636,57.338684807256236,0x74,0x6B
2528640,57.33877551020408,0x6C,0x2F
2528644,57.338866213151924,0x7C,0x19
2528655,57.339115646258506,0xE4,0x73
2528662,57.33927437641724,0xF4,0x63
2528669,57.33943310657597,0xEC,0x84
2528677,57.339614512471655,0xFC,0x08
2528681,57.3397052154195,0x08,0x7C
2528709,57.34034013605442,0x36,0x28
2528726,57.34072562358276,0x2F,0x3E
2528728,57.34077097505669,0x37,0x34
2528756,57.34140589569161,0xE7,0xA5
2528763,57.34156462585034,0xF7,0x0F
2528770,57.34172335600907,0xEF,0x95
2528778,57.341904761904765,0xFF,0x08
2528782,57.34199546485261,0x08,0x7F
2529279,57.35326530612245,0x30,0x0C
2529296,57.35365079365079,0x31,0x30
2529313,57.35403628117914,0x2A,0x1D
2529315,57.35408163265306,0x32,0xD8
2529349,57.35485260770975,0x34,0xFC
2529382,57.355600907029476,0x36,0x10
2529398,57.35596371882086,0x2F,0x3D
2529401,57.356031746031746,0x37,0xF4
2530001,57.369637188208614,0x28,0x41
2530004,57.3697052154195,0x30,0xE8
2530021,57.37009070294785,0x31,0x10
2530038,57.37047619047619,0x32,0xAC
2530070,57.371201814058956,0x2C,0x1E
2530072,57.37124716553288,0x34,0x1C
2530104,57.371972789115645,0x2E,0x3D
2530107,57.37204081632653,0x36,0xF4
2530123,57.372403628117915,0x2F,0x3E
2530126,57.372471655328795,0x37,0x10
2530724,57.38603174603175,0x30,0xC8
2530741,57.38641723356009,0x29,0x41
2530743,57.38646258503401,0x31,0xEC
2530760,57.38684807256236,0x32,0xC4
2530793,57.38759637188208,0x34,0x40
2530825,57.38832199546485,0x36,0xD8
2530842,57.3887074829932,0x37,0x2C
2531447,57.402426303854874,0x30,0xB0
2531464,57.40281179138322,0x31,0xCC
2531481,57.40319727891156,0x32,0xF0
2531513,57.40392290249433,0x34,0x30
2531546,57.40467120181406,0x36,0xC4
2531563,57.4050566893424,0x37,0x20
2532171,57.418843537414965,0x30,0xD4
2532188,57.41922902494331,0x31,0xA8
2532205,57.419614512471654,0x2A,0x1E
2532207,57.419659863945576,0x32,0x1C
2532240,57.42040816326531,0x34,0x10
2532272,57.421133786848074,0x36,0xE0
2532289,57.421519274376415,0x37,0x04
2532894,57.4352380952381,0x30,0xF4
2532911,57.43562358276644,0x31,0x88
2532928,57.43600907029479,0x32,0x48
2532960,57.436734693877554,0x2C,0x1D
2532963,57.43680272108843,0x34,0xEC
2532995,57.4375283446712,0x36,0xFC
2533012,57.43791383219955,0x2F,0x3D
2533014,57.43795918367347,0x37,0xE8
2533616,57.45160997732426,0x28,0x42
2533618,57.45165532879819,0x30,0x14
2533624,57.451791383219955,0x08,0x00
2533636,57.452063492063495,0x31,0x70
2533653,57.452448979591836,0x32,0x74
2533686,57.45319727891157,0x34,0xCC
2533718,57.453922902494334,0x2E,0x3E
2533720,57.453968253968256,0x36,0x18
2533726,57.45410430839002,0x08,0x06
2533738,57.45437641723356,0x37,0xD0
2534338,57.46798185941043,0x30,0x38
2534355,57.46836734693878,0x31,0x94
2534372,57.46875283446712,0x32,0x84
2534404,57.469478458049885,0x34,0xA8
2534437,57.470226757369616,0x36,0x30
2534454,57.47061224489796,0x37,0xB4
2535062,57.48439909297052,0x30,0x58
2535079,57.48478458049887,0x31,0xB4
2535096,57.48517006802721,0x32,0x58
2535128,57.485895691609976,0x34,0x88
2535161,57.48664399092971,0x36,0x4C
2535178,57.48702947845805,0x37,0x98
2535207,57.487687074829935,0x1B,0x80
2535221,57.48800453514739,0xE0,0x7F
2535223,57.48804988662131,0xE8,0x6F
2535224,57.488072562358276,0xF0,0x8F
2535226,57.4881179138322,0xF8,0x0F
2535229,57.488185941043085,0x1B,0x40
2535284,57.489433106575966,0x1B,0x80
2535296,57.4897052154195,0xE2,0x7F
2535298,57.48975056689343,0xEA,0x6F
2535299,57.489773242630385,0xF2,0x8F
2535301,57.48981859410431,0xFA,0x0F
2535302,57.48984126984127,0x08,0x02
2535304,57.48988662131519,0x1B,0x40
2535332,57.490521541950116,0x1B,0x80
2535351,57.49095238095238,0xE3,0x0F
2535353,57.4909977324263,0xEB,0x5F
2535354,57.491020408163266,0xF3,0x0F
2535356,57.49106575963719,0xFB,0x9F
2535359,57.491133786848074,0x1B,0x40
2535405,57.4921768707483,0x1B,0x80
