sample,seconds,register,value
450,0.01020408163265306,0x3C,0x00
451,0.010226757369614512,0x08,0x04
479,0.010861678004535148,0x9D,0x00
480,0.010884353741496598,0xBD,0x00
482,0.010929705215419501,0xDD,0x00
483,0.010952380952380953,0xFD,0x00
486,0.011020408163265306,0x3D,0x00
487,0.011043083900226758,0x08,0x05
515,0.011678004535147392,0x9E,0x00
516,0.011700680272108844,0xBE,0x00
518,0.011746031746031746,0xDE,0x00
519,0.011768707482993197,0xFE,0x00
522,0.01183673469387755,0x3E,0x00
523,0.011859410430839002,0x08,0x06
551,0.012494331065759636,0x9F,0x00
552,0.012517006802721088,0xBF,0x00
554,0.012562358276643992,0xDF,0x00
555,0.012585034013605442,0xFF,0x00
558,0.012653061224489797,0x3F,0x00
559,0.012675736961451247,0x08,0x07
616,0.013968253968253968,0x1B,0x00
625,0.01417233560090703,0x1B,0x40
3513,0.07965986394557824,0xE0,0x2F
3514,0.07968253968253969,0xE8,0x4F
3516,0.07972789115646259,0xF0,0x2F
3517,0.07975056689342404,0xF8,0x2F
3619,0.08206349206349206,0xE1,0x2F
3620,0.08208616780045351,0xE9,0x4F
3622,0.08213151927437641,0xF1,0x2F
3623,0.08215419501133787,0xF9,0x2F
4022,0.09120181405895691,0x28,0x4E
4024,0.09124716553287981,0x30,0x1C
4026,0.09129251700680271,0x20,0xF9
4030,0.09138321995464853,0x40,0x16
4033,0.09145124716553288,0x60,0x1F
4034,0.09147392290249433,0x80,0x9F
4036,0.09151927437641723,0xA0,0x05
4037,0.09154195011337868,0xC0,0x06
4039,0.09158730158730159,0xE0,0x26
4041,0.09163265306122449,0x48,0x36
4044,0.09170068027210884,0x68,0x17
4046,0.09174603174603174,0x88,0x9D
4047,0.09176870748299319,0xA8,0x03
4049,0.0918140589569161,0xC8,0x04
4050,0.09183673469387756,0xE8,0x25
4053,0.0919047619047619,0x50,0x76
4057,0.0919954648526077,0x70,0x2F
4058,0.09201814058956916,0x90,0x9C
4060,0.09206349206349207,0xB0,0x03
4061,0.09208616780045352,0xD0,0x04
4063,0.09213151927437642,0xF0,0x46
4066,0.09219954648526077,0x58,0x53
4069,0.09226757369614512,0x78,0x0C
4071,0.09231292517006803,0x98,0x9F
4072,0.09233560090702948,0xB8,0x05
4074,0.09238095238095238,0xD8,0x02
4075,0.09240362811791383,0xF8,0x28
4080,0.09251700680272108,0x08,0x78
4091,0.09276643990929705,0x29,0x41
4093,0.09281179138321996,0x31,0x1C
4095,0.09285714285714286,0x21,0xF9
4099,0.09294784580498866,0x41,0x16
4102,0.09301587301587301,0x61,0x1F
4103,0.09303854875283447,0x81,0x9F
4105,0.09308390022675737,0xA1,0x05
4106,0.09310657596371882,0xC1,0x06
4108,0.09315192743764172,0xE1,0x26
4110,0.09319727891156462,0x49,0x36
4113,0.09326530612244897,0x69,0x17
4115,0.09331065759637189,0x89,0x9D
4116,0.09333333333333334,0xA9,0x03
4118,0.09337868480725624,0xC9,0x04
4119,0.09340136054421769,0xE9,0x25
4122,0.09346938775510204,0x51,0x76
4126,0.09356009070294785,0x71,0x2F
4127,0.0935827664399093,0x91,0x9C
4129,0.0936281179138322,0xB1,0x03
4130,0.09365079365079365,0xD1,0x04
4132,0.09369614512471655,0xF1,0x46
4135,0.0937641723356009,0x59,0x53
4138,0.09383219954648526,0x79,0x15
4140,0.09387755102040816,0x99,0x9F
4141,0.09390022675736961,0xB9,0x05
4143,0.09394557823129251,0xD9,0x02
4144,0.09396825396825396,0xF9,0x28
4149,0.09408163265306123,0x08,0x79
4746,0.10761904761904761,0x30,0x24
5469,0.12401360544217688,0x30,0x30
5710,0.1294784580498866,0xE2,0x2F
5711,0.12950113378684808,0xEA,0x4F
5713,0.12954648526077098,0xF2,0x2F
5714,0.1295691609977324,0xFA,0x2F
6190,0.1403628117913832,0x30,0x3C
6221,0.1410657596371882,0x2A,0x40
6223,0.1411111111111111,0x32,0xF4
6225,0.141156462585034,0x22,0xF9
6229,0.14124716553287983,0x42,0x16
6232,0.14131519274376417,0x62,0x1F
6233,0.14133786848072563,0x82,0x9F
6235,0.14138321995464853,0xA2,0x05
6236,0.14140589569160997,0xC2,0x06
6238,0.14145124716553287,0xE2,0x26
6240,0.1414965986394558,0x4A,0x36
6243,0.14156462585034013,0x6A,0x17
6245,0.14160997732426303,0x8A,0x9D
6246,0.1416326530612245,0xAA,0x03
6248,0.1416780045351474,0xCA,0x04
6249,0.14170068027210883,0xEA,0x25
6252,0.1417687074829932,0x52,0x76
6256,0.141859410430839,0x72,0x2F
6257,0.14188208616780046,0x92,0x9C
6259,0.14192743764172336,0xB2,0x03
6260,0.1419501133786848,0xD2,0x04
6262,0.14199546485260772,0xF2,0x46
6265,0.14206349206349206,0x5A,0x53
6268,0.14213151927437642,0x7A,0x18
6270,0.14217687074829932,0x9A,0x9F
6271,0.14219954648526076,0xBA,0x05
6273,0.14224489795918369,0xDA,0x02
6274,0.14226757369614512,0xFA,0x28
6279,0.14238095238095239,0x08,0x7A
6911,0.15671201814058958,0x30,0x38
7635,0.17312925170068028,0x30,0x2C
8358,0.1895238095238095,0x30,0x20
9079,0.20587301587301587,0x30,0x14
9804,0.22231292517006804,0x30,0x0C
10525,0.23866213151927437,0x30,0x00
10547,0.2391609977324263,0x08,0x01
11247,0.2550340136054422,0x28,0x4D
11249,0.2550793650793651,0x30,0xF8
11969,0.27140589569161,0x28,0x4E
11971,0.27145124716553287,0x30,0x04
12149,0.2754875283446712,0xE1,0x2F
12151,0.2755328798185941,0xE9,0x4F
12152,0.27555555555555555,0xF1,0x2F
12154,0.2756009070294785,0xF9,0x2F
12694,0.28784580498866214,0x30,0x0C
12711,0.2882312925170068,0x29,0x42
12741,0.2889115646258503,0xE1,0x26
12748,0.2890702947845805,0xF1,0x46
12755,0.28922902494331065,0xE9,0x25
12763,0.28941043083900225,0xF9,0x28
12767,0.28950113378684805,0x08,0x79
13415,0.30419501133786847,0x30,0x18
13452,0.3050340136054422,0x08,0x02
14139,0.3206122448979592,0x30,0x24
14339,0.3251473922902494,0xE2,0x2F
14341,0.32519274376417234,0xEA,0x4F
14342,0.3252154195011338,0xF2,0x2F
14344,0.3252607709750567,0xFA,0x2F
14860,0.33696145124716553,0x30,0x30
14892,0.337687074829932,0x2A,0x41
14922,0.3383673469387755,0xE2,0x26
14929,0.33852607709750565,0xF2,0x46
14936,0.33868480725623584,0xEA,0x25
14944,0.33886621315192744,0xFA,0x28
14948,0.33895691609977324,0x08,0x7A
15583,0.3533560090702948,0x30,0x38
17029,0.38614512471655327,0x30,0x2C
17749,0.4024716553287982,0x30,0x20
18474,0.41891156462585033,0x30,0x18
19195,0.43526077097505667,0x30,0x0C
19217,0.4357596371882086,0x08,0x01
19917,0.45163265306122446,0x30,0x00
20641,0.4680498866213152,0x28,0x4D
20643,0.4680952380952381,0x30,0xF8
20821,0.4721315192743764,0xE1,0x2F
20823,0.47217687074829934,0xE9,0x4F
20824,0.47219954648526075,0xF1,0x2F
20826,0.4722448979591837,0xF9,0x2F
21362,0.4843990929705215,0x28,0x4E
21364,0.48444444444444446,0x30,0x00
21381,0.4848299319727891,0x29,0x48
21410,0.4854875283446712,0xE1,0x26
21417,0.4856462585034014,0xF1,0x46
21424,0.4858049886621315,0xE9,0x25
21432,0.4859863945578231,0xF9,0x28
21436,0.4860770975056689,0x08,0x79
22085,0.5007936507936508,0x30,0x0C
22122,0.5016326530612245,0x08,0x02
22810,0.517233560090703,0x30,0x18
23010,0.5217687074829932,0xE2,0x2F
23011,0.5217913832199547,0xEA,0x4F
23013,0.5218367346938776,0xF2,0x2F
23014,0.521859410430839,0xFA,0x2F
23530,0.5335600907029479,0x30,0x24
23562,0.5342857142857143,0x2A,0x46
23592,0.5349659863945578,0xE2,0x26
23599,0.535124716553288,0xF2,0x46
23606,0.5352834467120181,0xEA,0x25
23614,0.5354648526077097,0xFA,0x28
23618,0.5355555555555556,0x08,0x7A
24253,0.5499546485260771,0x30,0x2C
24977,0.5663718820861678,0x30,0x38
26423,0.5991609977324263,0x30,0x2C
27142,0.6154648526077098,0x30,0x24
27867,0.6319047619047619,0x30,0x18
27888,0.6323809523809524,0x08,0x01
28587,0.6482312925170068,0x30,0x0C
29311,0.6646485260770975,0x30,0x00
29489,0.6686848072562358,0xE1,0x2F
29491,0.6687301587301587,0xE9,0x4F
29492,0.6687528344671202,0xF1,0x2F
29494,0.6687981859410431,0xF9,0x2F
30034,0.6810430839002267,0x28,0x4D
30036,0.6810884353741496,0x30,0xF8
30053,0.6814739229024943,0x29,0x41
30082,0.6821315192743764,0xE1,0x26
30089,0.6822902494331066,0xF1,0x46
30096,0.6824489795918367,0xE9,0x25
30104,0.6826303854875283,0xF9,0x28
30108,0.6827210884353742,0x08,0x79
30756,0.6974149659863945,0x28,0x4E
30758,0.6974603174603174,0x30,0x00
30795,0.6982993197278912,0x08,0x02
31479,0.7138095238095238,0x30,0x0C
31680,0.7183673469387755,0xE2,0x2F
31681,0.7183900226757369,0xEA,0x4F
31683,0.7184353741496599,0xF2,0x2F
31684,0.7184580498866213,0xFA,0x2F
32200,0.7301587301587301,0x30,0x18
32232,0.7308843537414966,0x2A,0x40
32262,0.7315646258503401,0xE2,0x26
32269,0.7317233560090703,0xF2,0x46
32276,0.7318820861678005,0xEA,0x25
32284,0.7320634920634921,0xFA,0x28
32288,0.7321541950113378,0x08,0x7A
32923,0.7465532879818594,0x30,0x20
33647,0.7629705215419501,0x30,0x2C
34368,0.7793197278911564,0x30,0x38
35813,0.8120861678004535,0x30,0x30
36538,0.8285260770975057,0x30,0x24
36560,0.8290249433106576,0x08,0x01
37259,0.844875283446712,0x30,0x18
37983,0.8612925170068028,0x30,0x0C
38161,0.865328798185941,0xE1,0x2F
38163,0.8653741496598639,0xE9,0x4F
38164,0.8653968253968254,0xF1,0x2F
38166,0.8654421768707483,0xF9,0x2F
38703,0.8776190476190476,0x30,0x04
38720,0.8780045351473923,0x29,0x42
38750,0.8786848072562359,0xE1,0x26
38757,0.878843537414966,0xF1,0x46
38764,0.8790022675736961,0xE9,0x25
38772,0.8791836734693877,0xF9,0x28
38776,0.8792743764172336,0x08,0x79
39427,0.8940362811791384,0x28,0x4D
39429,0.8940816326530612,0x30,0xF8
39466,0.8949206349206349,0x08,0x02
40150,0.9104308390022676,0x28,0x4E
40152,0.9104761904761904,0x30,0x00
40353,0.9150340136054422,0xE2,0x2F
40354,0.9150566893424036,0xEA,0x4F
40356,0.9151020408163265,0xF2,0x2F
40357,0.915124716553288,0xFA,0x2F
40873,0.9268253968253968,0x30,0x0C
40905,0.9275510204081633,0x2A,0x41
40935,0.9282312925170068,0xE2,0x26
40942,0.928390022675737,0xF2,0x46
40949,0.9285487528344671,0xEA,0x25
40957,0.9287301587301587,0xFA,0x28
40961,0.9288208616780045,0x08,0x7A
41593,0.9431519274376418,0x30,0x14
42317,0.9595691609977324,0x30,0x20
43038,0.9759183673469388,0x30,0x2C
43761,0.992312925170068,0x30,0x38
44485,1.0087301587301587,0x30,0x3C
45206,1.025079365079365,0x30,0x30
45228,1.025578231292517,0x08,0x01
45928,1.0414512471655328,0x30,0x24
46651,1.057845804988662,0x30,0x1C
46829,1.0618820861678004,0xE1,0x2F
46831,1.0619274376417234,0xE9,0x4F
46832,1.0619501133786848,0xF1,0x2F
46834,1.0619954648526078,0xF9,0x2F
47374,1.0742403628117914,0x30,0x10
47391,1.074625850340136,0x29,0x48
47421,1.0753061224489795,0xE1,0x26
47428,1.0754648526077097,0xF1,0x46
47435,1.07562358276644,0xE9,0x25
47443,1.0758049886621315,0xF9,0x28
47447,1.0758956916099773,0x08,0x79
48096,1.0906122448979592,0x30,0x04
48133,1.0914512471655329,0x08,0x02
48820,1.1070294784580499,0x28,0x4D
48823,1.1070975056689343,0x30,0xF8
49023,1.1116326530612244,0xE2,0x2F
49025,1.1116780045351473,0xEA,0x4F
49026,1.1117006802721088,0xF2,0x2F
49028,1.1117460317460317,0xFA,0x2F
49541,1.1233786848072562,0x30,0xFC
49573,1.1241043083900226,0x2A,0x46
49603,1.1247845804988663,0xE2,0x26
49610,1.1249433106575963,0xF2,0x46
49617,1.1251020408163266,0xEA,0x25
49625,1.125283446712018,0xFA,0x28
49629,1.125374149659864,0x08,0x7A
50264,1.1397732426303855,0x28,0x4E
50266,1.1398185941043084,0x30,0x08
50986,1.1561451247165533,0x30,0x14
51710,1.172562358276644,0x30,0x20
52431,1.1889115646258503,0x30,0x2C
53154,1.2053061224489796,0x30,0x34
53878,1.2217233560090703,0x30,0x3C
53899,1.2221995464852609,0x08,0x01
54599,1.2380725623582767,0x30,0x30
55323,1.2544897959183674,0x30,0x28
55507,1.2586621315192743,0xE1,0x2F
55509,1.2587074829931972,0xE9,0x4F
55510,1.2587301587301587,0xF1,0x2F
55512,1.2587755102040816,0xF9,0x2F
56044,1.2708390022675737,0x30,0x1C
56061,1.2712244897959184,0x29,0x41
56091,1.2719047619047619,0xE1,0x26
56098,1.2720634920634921,0xF1,0x46
56105,1.2722222222222221,0xE9,0x25
56113,1.2724036281179139,0xF9,0x28
56117,1.2724943310657597,0x08,0x79
56767,1.287233560090703,0x30,0x10
56804,1.2880725623582767,0x08,0x02
57489,1.3036054421768708,0x30,0x04
57691,1.3081859410430838,0xE2,0x2F
57692,1.3082086167800453,0xEA,0x4F
57694,1.3082539682539682,0xF2,0x2F
57695,1.3082766439909297,0xFA,0x2F
58214,1.320045351473923,0x28,0x4D
58216,1.3200907029478457,0x30,0xFC
58248,1.3208163265306123,0x2A,0x40
58278,1.3214965986394558,0xE2,0x26
58285,1.321655328798186,0xF2,0x46
58292,1.321814058956916,0xEA,0x25
58300,1.3219954648526078,0xFA,0x28
58304,1.3220861678004534,0x08,0x7A
59658,1.3527891156462586,0x28,0x4E
59660,1.3528344671201815,0x30,0x08
60380,1.3691609977324264,0x30,0x14
61104,1.3855782312925171,0x30,0x1C
61824,1.401904761904762,0x30,0x28
62548,1.4183219954648527,0x30,0x34
62570,1.4188208616780045,0x08,0x01
63269,1.434671201814059,0x30,0x3C
63993,1.4510884353741496,0x30,0x34
64171,1.455124716553288,0xE1,0x2F
64173,1.4551700680272108,0xE9,0x4F
64174,1.4551927437641723,0xF1,0x2F
64176,1.4552380952380952,0xF9,0x2F
64716,1.4674829931972788,0x30,0x28
64733,1.4678684807256235,0x29,0x42
64763,1.4685487528344672,0xE1,0x26
64770,1.4687074829931972,0xF1,0x46
64777,1.4688662131519274,0xE9,0x25
64785,1.4690476190476192,0xF9,0x28
64789,1.4691383219954648,0x08,0x79
65437,1.4838321995464852,0x30,0x1C
65474,1.4846712018140589,0x08,0x02
66159,1.500204081632653,0x30,0x10
66360,1.5047619047619047,0xE2,0x2F
66361,1.5047845804988662,0xEA,0x4F
66363,1.5048299319727891,0xF2,0x2F
66364,1.5048526077097506,0xFA,0x2F
66883,1.5166213151927437,0x30,0x08
66915,1.5173469387755103,0x2A,0x41
66945,1.5180272108843538,0xE2,0x26
66952,1.5181859410430838,0xF2,0x46
66959,1.518344671201814,0xEA,0x25
66967,1.5185260770975058,0xFA,0x28
66971,1.5186167800453514,0x08,0x7A
67607,1.5330385487528344,0x28,0x4D
67609,1.5330839002267573,0x30,0xFC
69052,1.5658049886621315,0x28,0x4E
69054,1.5658503401360544,0x30,0x08
69774,1.5821768707482993,0x30,0x10
70494,1.5985034013605441,0x30,0x1C
71218,1.6149206349206349,0x30,0x28
71239,1.6153968253968254,0x08,0x01
71942,1.6313378684807256,0x30,0x34
72662,1.6476643990929705,0x30,0x3C
72840,1.6517006802721088,0xE1,0x2F
72842,1.6517460317460317,0xE9,0x4F
72843,1.6517687074829932,0xF1,0x2F
72845,1.6518140589569161,0xF9,0x2F
73385,1.6640589569160997,0x30,0x34
73402,1.6644444444444444,0x29,0x48
73432,1.665124716553288,0xE1,0x26
73439,1.6652834467120181,0xF1,0x46
73446,1.6654421768707484,0xE9,0x25
73454,1.6656235827664398,0xF9,0x28
73458,1.6657142857142857,0x08,0x79
74107,1.6804308390022675,0x30,0x28
74144,1.6812698412698412,0x08,0x02
74831,1.6968480725623583,0x30,0x1C
75032,1.70140589569161,0xE2,0x2F
75033,1.7014285714285715,0xEA,0x4F
75035,1.7014739229024944,0xF2,0x2F
75036,1.7014965986394557,0xFA,0x2F
75552,1.7131972789115646,0x30,0x14
75584,1.713922902494331,0x2A,0x46
75614,1.7146031746031747,0xE2,0x26
75621,1.7147619047619047,0xF2,0x46
75628,1.714920634920635,0xEA,0x25
75636,1.7151020408163264,0xFA,0x28
75640,1.7151927437641723,0x08,0x7A
76276,1.7296145124716553,0x30,0x08
76997,1.7459637188208617,0x28,0x4D
76999,1.7460090702947846,0x30,0xFC
78442,1.7787301587301587,0x28,0x4E
78444,1.7787755102040816,0x30,0x04
79168,1.7951927437641724,0x30,0x10
79888,1.8115192743764172,0x30,0x1C
79910,1.8120181405895692,0x08,0x01
80610,1.827891156462585,0x30,0x28
81333,1.8442857142857143,0x30,0x30
81510,1.8482993197278912,0xE1,0x2F
81512,1.8483446712018141,0xE9,0x4F
81513,1.8483673469387756,0xF1,0x2F
81515,1.8484126984126985,0xF9,0x2F
82055,1.860657596371882,0x30,0x3C
82072,1.8610430839002268,0x29,0x41
82102,1.8617233560090702,0xE1,0x26
82109,1.8618820861678005,0xF1,0x46
82116,1.8620408163265305,0xE9,0x25
82124,1.8622222222222222,0xF9,0x28
82128,1.862312925170068,0x08,0x79
82780,1.8770975056689343,0x30,0x34
82817,1.877936507936508,0x08,0x02
83500,1.8934240362811792,0x30,0x28
83701,1.8979818594104307,0xE2,0x2F
83702,1.8980045351473922,0xEA,0x4F
83704,1.8980498866213151,0xF2,0x2F
83705,1.8980725623582766,0xFA,0x2F
84225,1.9098639455782314,0x30,0x20
84257,1.9105895691609978,0x2A,0x40
84287,1.9112698412698412,0xE2,0x26
84294,1.9114285714285715,0xF2,0x46
84301,1.9115873015873015,0xEA,0x25
84309,1.9117687074829932,0xFA,0x28
84313,1.911859410430839,0x08,0x7A
84945,1.9261904761904762,0x30,0x14
85670,1.9426303854875284,0x30,0x08
86391,1.9589795918367348,0x28,0x4D
86393,1.9590249433106577,0x30,0xFC
87113,1.9753514739229026,0x30,0xF8
87835,1.9917233560090704,0x28,0x4E
87837,1.9917687074829933,0x30,0x04
88558,2.0081179138321996,0x30,0x10
88580,2.0086167800453514,0x08,0x01
89282,2.02453514739229,0x30,0x1C
90005,2.0409297052154196,0x30,0x24
90182,2.0449433106575965,0xE1,0x2F
90184,2.0449886621315194,0xE9,0x4F
90185,2.045011337868481,0xF1,0x2F
90187,2.045056689342404,0xF9,0x2F
90727,2.057301587301587,0x30,0x30
90744,2.057687074829932,0x29,0x42
90774,2.0583673469387755,0xE1,0x26
90781,2.058526077097506,0xF1,0x46
90788,2.058684807256236,0xE9,0x25
90796,2.0588662131519273,0xF9,0x28
90800,2.058956916099773,0x08,0x79
91448,2.0736507936507937,0x30,0x3C
91485,2.0744897959183675,0x08,0x02
92172,2.0900680272108842,0x30,0x34
92373,2.0946258503401363,0xE2,0x2F
92374,2.0946485260770977,0xEA,0x4F
92376,2.09469387755102,0xF2,0x2F
92377,2.0947165532879817,0xFA,0x2F
92893,2.106417233560091,0x30,0x2C
92925,2.107142857142857,0x2A,0x41
92955,2.1078231292517007,0xE2,0x26
92962,2.107981859410431,0xF2,0x46
92969,2.108140589569161,0xEA,0x25
92977,2.1083219954648524,0xFA,0x28
92981,2.1084126984126983,0x08,0x7A
93616,2.12281179138322,0x30,0x20
94338,2.139183673469388,0x30,0x14
95062,2.1556009070294784,0x30,0x08
95783,2.171950113378685,0x30,0x00
96507,2.1883673469387754,0x28,0x4D
96509,2.1884126984126984,0x30,0xF8
97230,2.204761904761905,0x28,0x4E
97232,2.204807256235828,0x30,0x04
97254,2.2053061224489796,0x08,0x01
97951,2.221111111111111,0x30,0x10
98674,2.2375056689342405,0x30,0x18
98851,2.2415192743764174,0xE1,0x2F
98853,2.2415646258503403,0xE9,0x4F
98854,2.241587301587302,0xF1,0x2F
98856,2.2416326530612243,0xF9,0x2F
99396,2.253877551020408,0x30,0x24
99413,2.254263038548753,0x29,0x48
99443,2.2549433106575965,0xE1,0x26
99450,2.2551020408163267,0xF1,0x46
99457,2.2552607709750565,0xE9,0x25
99465,2.255442176870748,0xF9,0x28
99469,2.255532879818594,0x08,0x79
100120,2.270294784580499,0x30,0x30
100157,2.2711337868480728,0x08,0x02
100841,2.286643990929705,0x30,0x3C
101046,2.2912925170068026,0xE2,0x2F
101048,2.2913378684807255,0xEA,0x4F
101049,2.291360544217687,0xF2,0x2F
101051,2.29140589569161,0xFA,0x2F
101566,2.3030839002267576,0x30,0x38
101598,2.303809523809524,0x2A,0x46
101617,2.3042403628117913,0x7A,0x20
101628,2.3044897959183674,0xE2,0x26
101635,2.3046485260770977,0xF2,0x46
101642,2.3048072562358275,0xEA,0x25
101650,2.304988662131519,0xFA,0x28
101654,2.305079365079365,0x08,0x7A
102286,2.3194104308390022,0x30,0x2C
103009,2.3358049886621317,0x30,0x20
103731,2.3521768707482993,0x30,0x18
104455,2.3685941043083902,0x30,0x0C
105176,2.3849433106575963,0x30,0x00
105901,2.4013832199546483,0x28,0x4D
105903,2.4014285714285712,0x30,0xF8
105925,2.4019274376417235,0x08,0x01
106621,2.4177097505668934,0x28,0x4E
106623,2.4177551020408163,0x30,0x00
106660,2.41859410430839,0x08,0x02
107345,2.434126984126984,0x30,0x0C
107495,2.4375283446712017,0xE0,0x2F
107496,2.437551020408163,0xE8,0x4F
107498,2.437596371882086,0xF0,0x2F
107499,2.4376190476190476,0xF8,0x2F
107500,2.437641723356009,0x08,0x00
107588,2.439637188208617,0xE1,0x2F
107589,2.4396598639455784,0xE9,0x4F
107591,2.439705215419501,0xF1,0x2F
107592,2.4397278911564624,0xF9,0x2F
107700,2.442176870748299,0xE3,0x7F
107701,2.4421995464852606,0xEB,0x6F
107703,2.4422448979591835,0xF3,0x8F
107704,2.442267573696145,0xFB,0x0F
107794,2.444308390022676,0xE4,0x7F
107795,2.4443310657596373,0xEC,0x6F
107797,2.4443764172335603,0xF4,0x8F
107798,2.4443990929705217,0xFC,0x0F
107888,2.446439909297052,0xE5,0x7F
107889,2.4464625850340136,0xED,0x6F
107891,2.4465079365079365,0xF5,0x8F
107892,2.446530612244898,0xFD,0x0F
107979,2.448503401360544,0xE6,0x0F
107981,2.448548752834467,0xEE,0x2F
107982,2.4485714285714284,0xF6,0x2F
107984,2.4486167800453513,0xFE,0x2F
108073,2.4506349206349207,0xE7,0x7F
108074,2.450657596371882,0xEF,0x6F
108076,2.450702947845805,0xF7,0x8F
108077,2.4507256235827666,0xFF,0x0F
108148,2.4523356009070296,0xE0,0x26
108155,2.4524943310657594,0xF0,0x46
108162,2.4526530612244897,0xE8,0x25
108170,2.4528344671201814,0xF8,0x28
108174,2.4529251700680272,0x08,0x78
108184,2.453151927437642,0x29,0x41
108201,2.4535374149659863,0xE1,0x26
108212,2.4537868480725624,0xE9,0x25
108225,2.454081632653061,0xF1,0x46
108237,2.4543537414965986,0xF9,0x28
108242,2.454467120181406,0x08,0x79
108269,2.455079365079365,0x2B,0x2E
108271,2.455124716553288,0x33,0x1C
108273,2.455170068027211,0x23,0xF9
108276,2.455238095238095,0x43,0x12
108279,2.4553061224489796,0x63,0x2F
108281,2.4553514739229025,0x83,0x1F
108282,2.455374149659864,0xA3,0x01
108284,2.455419501133787,0xC3,0x02
108285,2.4554421768707484,0xE3,0x73
108287,2.4554875283446713,0x4B,0x24
108291,2.455578231292517,0x6B,0x1B
108292,2.4556009070294786,0x8B,0x1F
108294,2.4556462585034016,0xAB,0x01
108295,2.455668934240363,0xCB,0x02
108297,2.4557142857142855,0xEB,0x84
108300,2.45578231292517,0x53,0x31
108303,2.4558503401360543,0x73,0x1F
108305,2.4558956916099772,0x93,0x1F
108306,2.4559183673469387,0xB3,0x01
108308,2.4559637188208616,0xD3,0x02
108309,2.455986394557823,0xF3,0x63
108312,2.4560544217687075,0x5B,0x16
108315,2.456122448979592,0x7B,0x0C
108317,2.456167800453515,0x9B,0x15
108318,2.4561904761904763,0xBB,0x01
108320,2.456235827664399,0xDB,0x02
108321,2.4562585034013606,0xFB,0x08
108326,2.456371882086168,0x08,0x7B
108337,2.4566213151927436,0x2C,0x28
108339,2.4566666666666666,0x34,0x1C
108341,2.4567120181405895,0x24,0xF9
108345,2.4568027210884353,0x44,0x12
108348,2.4568707482993197,0x64,0x2F
108349,2.456893424036281,0x84,0x1F
108351,2.456938775510204,0xA4,0x01
108352,2.4569614512471656,0xC4,0x02
108354,2.4570068027210885,0xE4,0x73
108356,2.4570521541950114,0x4C,0x24
108359,2.457120181405896,0x6C,0x1B
108361,2.4571655328798188,0x8C,0x1F
108362,2.4571882086167802,0xAC,0x01
108364,2.457233560090703,0xCC,0x02
108365,2.4572562358276646,0xEC,0x84
108368,2.4573242630385486,0x54,0x31
108372,2.4574149659863944,0x74,0x1F
108373,2.457437641723356,0x94,0x1F
108375,2.457482993197279,0xB4,0x01
108376,2.4575056689342403,0xD4,0x02
108378,2.457551020408163,0xF4,0x63
108381,2.4576190476190476,0x5C,0x16
108384,2.457687074829932,0x7C,0x0C
108386,2.457732426303855,0x9C,0x15
108387,2.4577551020408164,0xBC,0x01
108389,2.4578004535147393,0xDC,0x02
108390,2.4578231292517008,0xFC,0x08
108395,2.457936507936508,0x08,0x7C
108406,2.4581859410430837,0x2D,0x1E
108408,2.4582312925170067,0x35,0x1C
108410,2.4582766439909296,0x25,0xF9
108414,2.4583673469387755,0x45,0x12
108417,2.45843537414966,0x65,0x3F
108418,2.4584580498866213,0x85,0x0D
108420,2.4585034013605442,0xA5,0x01
108421,2.4585260770975057,0xC5,0x02
108423,2.4585714285714286,0xE5,0x73
108425,2.4586167800453516,0x4D,0x28
108428,2.458684807256236,0x6D,0x22
108430,2.458730158730159,0x8D,0x10
108431,2.4587528344671203,0xAD,0x01
108433,2.4587981859410433,0xCD,0x02
108434,2.4588208616780047,0xED,0x84
108437,2.4588888888888887,0x55,0x34
108441,2.4589795918367345,0x75,0x1F
108442,2.459002267573696,0x95,0x11
108444,2.459047619047619,0xB5,0x01
108445,2.4590702947845804,0xD5,0x02
108447,2.4591156462585033,0xF5,0x63
108450,2.4591836734693877,0x5D,0x16
108453,2.459251700680272,0x7D,0x08
108455,2.459297052154195,0x9D,0x13
108456,2.4593197278911565,0xBD,0x01
108458,2.4593650793650794,0xDD,0x02
108459,2.459387755102041,0xFD,0x08
108464,2.459501133786848,0x08,0x7D
108475,2.459750566893424,0x2E,0x0E
108477,2.459795918367347,0x36,0x1C
108479,2.4598412698412697,0x26,0xFD
108483,2.4599319727891156,0x46,0x01
108486,2.46,0x66,0x22
108487,2.4600226757369614,0x86,0x1F
108489,2.4600680272108844,0xA6,0x0A
108490,2.460090702947846,0xC6,0x02
108492,2.4601360544217687,0xE6,0x07
108494,2.4601814058956917,0x4E,0x02
108498,2.4602721088435375,0x6E,0x06
108499,2.460294784580499,0x8E,0x9F
108501,2.460340136054422,0xAE,0x02
108502,2.4603628117913834,0xCE,0x01
108504,2.4604081632653063,0xEE,0x25
108507,2.4604761904761903,0x56,0x02
108510,2.4605442176870747,0x76,0x06
108512,2.4605895691609976,0x96,0x90
108514,2.4606349206349205,0xB6,0x02
108515,2.460657596371882,0xD6,0x01
108517,2.460702947845805,0xF6,0x25
108519,2.460748299319728,0x5E,0x02
108523,2.4608390022675737,0x7E,0x09
108524,2.460861678004535,0x9E,0x9F
108526,2.460907029478458,0xBE,0x02
108527,2.4609297052154195,0xDE,0x01
108529,2.4609750566893425,0xFE,0x25
108533,2.4610657596371883,0x08,0x7E
108545,2.4613378684807254,0x2F,0x1D
