sample,seconds,command,chip,address,value,note
4176693,94.70959183673469,0x54,YM2151,0x2A,0x32,
4176695,94.70963718820862,0x54,YM2151,0x32,0x28,
4176712,94.71002267573697,0x54,YM2151,0x33,0x08,
4176728,94.71038548752834,0x54,YM2151,0x2C,0x28,
4176731,94.71045351473923,0x54,YM2151,0x34,0x0C,
4176748,94.71083900226758,0x54,YM2151,0x35,0xB4,
4177380,94.72517006802721,0x54,YM2151,0x28,0x52,
4177382,94.72521541950114,0x54,YM2151,0x30,0x30,
4177399,94.72560090702947,0x54,YM2151,0x31,0xD4,
4177416,94.72598639455782,0x54,YM2151,0x32,0x50,
4177433,94.72637188208617,0x54,YM2151,0x2B,0x2D,
4177435,94.72641723356008,0x54,YM2151,0x33,0xD8,
4177452,94.72680272108843,0x54,YM2151,0x34,0x3C,
4177469,94.72718820861678,0x54,YM2151,0x35,0xCC,
4178104,94.7415873015873,0x54,YM2151,0x30,0x4C,
4178121,94.74197278911565,0x54,YM2151,0x31,0xB4,
4178138,94.742358276644,0x54,YM2151,0x32,0x74,
4178155,94.74274376417233,0x54,YM2151,0x33,0xDC,
4178172,94.74312925170068,0x54,YM2151,0x34,0x70,
4178189,94.74351473922903,0x54,YM2151,0x35,0xF4,
4178827,94.75798185941044,0x54,YM2151,0x30,0x6C,
4178844,94.75836734693877,0x54,YM2151,0x29,0x4E,
4178846,94.7584126984127,0x54,YM2151,0x31,0x30,
4178863,94.75879818594105,0x54,YM2151,0x32,0x14,
4178880,94.7591836734694,0x54,YM2151,0x2B,0x2E,
4178882,94.75922902494331,0x54,YM2151,0x33,0x0C,
4178899,94.75961451247166,0x54,YM2151,0x34,0x48,
4178916,94.76,0x54,YM2151,0x2D,0x18,
4178918,94.76004535147392,0x54,YM2151,0x35,0x1C,
4179549,94.7743537414966,0x54,YM2151,0x30,0x18,
4179566,94.77473922902495,0x54,YM2151,0x31,0x4C,
4179583,94.7751247165533,0x54,YM2151,0x2A,0x31,
4179585,94.77517006802721,0x54,YM2151,0x32,0xF0,
4179602,94.77555555555556,0x54,YM2151,0x33,0x3C,
4179619,94.7759410430839,0x54,YM2151,0x34,0x18,
4179636,94.77632653061225,0x54,YM2151,0x35,0x44,
4180271,94.79072562358277,0x54,YM2151,0x28,0x51,
4180273,94.79077097505669,0x54,YM2151,0x30,0xFC,
4180290,94.79115646258504,0x54,YM2151,0x31,0x6C,
4180307,94.79154195011338,0x54,YM2151,0x32,0xCC,
4180324,94.79192743764172,0x54,YM2151,0x33,0x70,
4180341,94.79231292517007,0x54,YM2151,0x2C,0x26,
4180343,94.792358276644,0x54,YM2151,0x34,0xE4,
4180360,94.79274376417233,0x54,YM2151,0x35,0x6C,
4180993,94.80709750566893,0x54,YM2151,0x30,0xDC,
4181010,94.80748299319728,0x54,YM2151,0x31,0x18,
4181027,94.80786848072562,0x54,YM2151,0x32,0xA8,
4181044,94.80825396825396,0x54,YM2151,0x33,0x48,
4181061,94.80863945578231,0x54,YM2151,0x34,0xCC,
4181078,94.80902494331066,0x54,YM2151,0x35,0x7C,
4181717,94.82351473922903,0x54,YM2151,0x30,0xBC,
4181734,94.82390022675737,0x54,YM2151,0x29,0x4D,
4181736,94.82394557823129,0x54,YM2151,0x31,0xFC,
4181753,94.82433106575964,0x54,YM2151,0x2A,0x32,
4181755,94.82437641723357,0x54,YM2151,0x32,0x38,
4181772,94.8247619047619,0x54,YM2151,0x33,0x18,
4181789,94.82514739229025,0x54,YM2151,0x34,0xFC,
4181806,94.8255328798186,0x54,YM2151,0x35,0x50,
4182438,94.83986394557823,0x54,YM2151,0x28,0x52,
4182440,94.83990929705216,0x54,YM2151,0x30,0x28,
4182457,94.8402947845805,0x54,YM2151,0x31,0xDC,
4182474,94.84068027210884,0x54,YM2151,0x32,0x60,
4182490,94.84104308390023,0x54,YM2151,0x2B,0x2D,
4182493,94.8411111111111,0x54,YM2151,0x33,0xE4,
4182509,94.8414739229025,0x54,YM2151,0x2C,0x28,
4182512,94.84154195011338,0x54,YM2151,0x34,0x30,
4182529,94.84192743764173,0x54,YM2151,0x35,0x28,
4183162,94.85628117913832,0x54,YM2151,0x30,0x44,
4183179,94.85666666666667,0x54,YM2151,0x31,0xBC,
4183196,94.85705215419502,0x54,YM2151,0x32,0x84,
4183213,94.85743764172335,0x54,YM2151,0x33,0xCC,
4183230,94.8578231292517,0x54,YM2151,0x34,0x60,
4183247,94.85820861678005,0x54,YM2151,0x35,0x00,
4183883,94.87263038548753,0x54,YM2151,0x30,0x64,
4183900,94.87301587301587,0x54,YM2151,0x29,0x4E,
4183902,94.8730612244898,0x54,YM2151,0x31,0x28,
4183919,94.87344671201814,0x54,YM2151,0x32,0x04,
4183936,94.87383219954648,0x54,YM2151,0x33,0xFC,
4183953,94.87421768707483,0x54,YM2151,0x34,0x54,
4183970,94.87460317460318,0x54,YM2151,0x2D,0x16,
4183972,94.8746485260771,0x54,YM2151,0x35,0xD8,
4184606,94.88902494331066,0x54,YM2151,0x30,0x80,
4184623,94.889410430839,0x54,YM2151,0x31,0x44,
4184640,94.88979591836734,0x54,YM2151,0x2A,0x31,
4184642,94.88984126984127,0x54,YM2151,0x32,0xE0,
4184659,94.89022675736962,0x54,YM2151,0x2B,0x2E,
4184661,94.89027210884353,0x54,YM2151,0x33,0x30,
4184678,94.89065759637188,0x54,YM2151,0x34,0x24,
4184695,94.89104308390023,0x54,YM2151,0x35,0xB0,
4185328,94.90539682539682,0x54,YM2151,0x30,0x04,
4185345,94.90578231292517,0x54,YM2151,0x31,0x64,
4185362,94.90616780045352,0x54,YM2151,0x32,0xBC,
4185379,94.90655328798186,0x54,YM2151,0x33,0x60,
4185396,94.9069387755102,0x54,YM2151,0x2C,0x26,
4185398,94.90698412698413,0x54,YM2151,0x34,0xF4,
4185415,94.90736961451248,0x54,YM2151,0x35,0xD0,
4186050,94.921768707483,0x54,YM2151,0x28,0x51,
4186053,94.92183673469388,0x54,YM2151,0x30,0xE4,
4186070,94.92222222222222,0x54,YM2151,0x31,0x80,
4186086,94.92258503401361,0x54,YM2151,0x2A,0x32,
4186089,94.9226530612245,0x54,YM2151,0x32,0x28,
4186106,94.92303854875283,0x54,YM2151,0x33,0x54,
4186123,94.92342403628118,0x54,YM2151,0x34,0xC0,
4186140,94.92380952380952,0x54,YM2151,0x35,0xF8,
4186775,94.93820861678005,0x54,YM2151,0x30,0xC4,
4186792,94.9385941043084,0x54,YM2151,0x31,0x04,
4186809,94.93897959183674,0x54,YM2151,0x32,0x4C,
4186826,94.93936507936507,0x54,YM2151,0x33,0x24,
4186843,94.93975056689342,0x54,YM2151,0x34,0xF0,
4186859,94.94011337868481,0x54,YM2151,0x2D,0x18,
4186862,94.94018140589569,0x54,YM2151,0x35,0x20,
4187496,94.95455782312925,0x54,YM2151,0x28,0x52,
4187499,94.95462585034014,0x54,YM2151,0x30,0x20,
4187515,94.95498866213151,0x54,YM2151,0x29,0x4D,
4187518,94.9550566893424,0x54,YM2151,0x31,0xE4,
4187535,94.95544217687075,0x54,YM2151,0x32,0x70,
4187551,94.95580498866214,0x54,YM2151,0x2B,0x2D,
4187554,94.95587301587301,0x54,YM2151,0x33,0xF4,
4187570,94.9562358276644,0x54,YM2151,0x2C,0x28,
4187573,94.95630385487529,0x54,YM2151,0x34,0x20,
4187590,94.95668934240364,0x54,YM2151,0x35,0x48,
4187790,94.96122448979592,0x54,YM2151,0xE5,0x0F,
4187792,94.96126984126984,0x54,YM2151,0xED,0x2F,
4187793,94.9612925170068,0x54,YM2151,0xF5,0x2F,
4187795,94.96133786848073,0x54,YM2151,0xFD,0x2F,
4187796,94.96136054421768,0x54,YM2151,0x08,0x05,
4188218,94.97092970521543,0x54,YM2151,0x30,0x3C,
4188235,94.97131519274376,0x54,YM2151,0x31,0xC4,
4188252,94.97170068027211,0x54,YM2151,0x32,0x18,
4188269,94.97208616780046,0x54,YM2151,0x33,0xC0,
4188286,94.9724716553288,0x54,YM2151,0x34,0x54,
4188334,94.97356009070295,0x54,YM2151,0xE5,0x07,
4188341,94.97371882086168,0x54,YM2151,0xF5,0x25,
4188348,94.97387755102041,0x54,YM2151,0xED,0x25,
4188355,94.97403628117914,0x54,YM2151,0xFD,0x25,
4188359,94.97412698412698,0x54,YM2151,0x08,0x7D,
4188426,94.9756462585034,0x54,YM2151,0xE0,0xAF,
4188428,94.97569160997732,0x54,YM2151,0xE8,0x0F,
4188429,94.97571428571429,0x54,YM2151,0xF0,0x9F,
4188431,94.9757596371882,0x54,YM2151,0xF8,0x0F,
4188432,94.97578231292518,0x54,YM2151,0x08,0x00,
4188499,94.97730158730158,0x54,YM2151,0xE2,0x4F,
4188501,94.97734693877551,0x54,YM2151,0xEA,0x3F,
4188502,94.97736961451247,0x54,YM2151,0xF2,0x4F,
4188504,94.9774149659864,0x54,YM2151,0xFA,0x0F,
4188505,94.97743764172336,0x54,YM2151,0x08,0x02,
4188972,94.98802721088435,0x54,YM2151,0xE0,0xA5,
4188979,94.98818594104308,0x54,YM2151,0xF0,0x0F,
4188986,94.98834467120182,0x54,YM2151,0xE8,0x95,
4188994,94.9885260770975,0x54,YM2151,0xF8,0x08,
4188998,94.98861678004535,0x54,YM2151,0x08,0x78,
4189009,94.98886621315192,0x54,YM2151,0x29,0x4E,
4189012,94.98893424036281,0x54,YM2151,0x31,0x20,
4189058,94.98997732426304,0x54,YM2151,0xE2,0x46,
4189065,94.99013605442177,0x54,YM2151,0xF2,0x37,
4189072,94.9902947845805,0x54,YM2151,0xEA,0x46,
4189080,94.99047619047619,0x54,YM2151,0xFA,0x07,
4189084,94.99056689342403,0x54,YM2151,0x08,0x7A,
4189096,94.99083900226758,0x54,YM2151,0x33,0xF0,
4189113,94.99122448979591,0x54,YM2151,0x34,0x1C,
4189137,94.99176870748299,0x54,YM2151,0x08,0x04,
4189149,94.99204081632654,0x54,YM2151,0x35,0x40,
4189666,95.00376417233561,0x54,YM2151,0x30,0x38,
4189683,95.00414965986394,0x54,YM2151,0x31,0x3C,
4189700,95.00453514739229,0x54,YM2151,0x32,0x40,
4189716,95.00489795918368,0x54,YM2151,0x2B,0x2E,
4189719,95.00496598639455,0x54,YM2151,0x33,0x20,
4189751,95.00569160997732,0x54,YM2151,0x35,0x68,
4189848,95.00789115646259,0x54,YM2151,0xE1,0xAF,
4189850,95.0079365079365,0x54,YM2151,0xE9,0x0F,
4189851,95.00795918367346,0x54,YM2151,0xF1,0x9F,
4189853,95.00800453514739,0x54,YM2151,0xF9,0x0F,
4189854,95.00802721088435,0x54,YM2151,0x08,0x01,
4190386,95.02009070294784,0x54,YM2151,0x30,0x58,
4190433,95.02115646258504,0x54,YM2151,0xE1,0xA5,
4190440,95.02131519274377,0x54,YM2151,0xF1,0x0F,
4190447,95.0214739229025,0x54,YM2151,0xE9,0x95,
4190455,95.02165532879819,0x54,YM2151,0xF9,0x08,
4190459,95.02174603174603,0x54,YM2151,0x08,0x79,
4190471,95.02201814058957,0x54,YM2151,0x32,0x64,
4190488,95.02240362811791,0x54,YM2151,0x33,0x54,
4190520,95.02312925170068,0x54,YM2151,0x35,0x7C,
4190668,95.02648526077097,0x54,YM2151,0xE3,0xAF,
4190670,95.0265306122449,0x54,YM2151,0xEB,0x0F,
4190671,95.02655328798186,0x54,YM2151,0xF3,0x9F,
4190673,95.02659863945578,0x54,YM2151,0xFB,0x0F,
4190674,95.02662131519274,0x54,YM2151,0x08,0x03,
4191108,95.03646258503402,0x54,YM2151,0x30,0x74,
4191125,95.03684807256236,0x54,YM2151,0x31,0x38,
4191142,95.0372335600907,0x54,YM2151,0x32,0x88,
4191189,95.0382993197279,0x54,YM2151,0xE3,0xA5,
4191196,95.03845804988661,0x54,YM2151,0xF3,0x0F,
4191203,95.03861678004534,0x54,YM2151,0xEB,0x95,
4191211,95.03879818594105,0x54,YM2151,0xFB,0x08,
4191215,95.03888888888889,0x54,YM2151,0x08,0x7B,
4191242,95.03950113378684,0x54,YM2151,0x35,0x54,
4191832,95.0528798185941,0x54,YM2151,0x30,0x10,
4191849,95.05326530612246,0x54,YM2151,0x31,0x58,
4191866,95.05365079365079,0x54,YM2151,0x32,0x00,
4191883,95.05403628117914,0x54,YM2151,0x33,0x4C,
4191916,95.05478458049886,0x54,YM2151,0x35,0x2C,
4192553,95.06922902494331,0x54,YM2151,0x28,0x51,
4192555,95.06927437641724,0x54,YM2151,0x30,0xF0,
4192572,95.06965986394557,0x54,YM2151,0x31,0x74,
4192589,95.07004535147392,0x54,YM2151,0x2A,0x31,
4192591,95.07009070294785,0x54,YM2151,0x32,0xDC,
4192608,95.07047619047619,0x54,YM2151,0x33,0x6C,
4192641,95.07122448979592,0x54,YM2151,0x35,0x04,
4193276,95.08562358276644,0x54,YM2151,0x30,0xD4,
4193293,95.08600907029478,0x54,YM2151,0x31,0x10,
4193310,95.08639455782313,0x54,YM2151,0x32,0xB8,
4193327,95.08678004535147,0x54,YM2151,0x33,0x3C,
4193359,95.08750566893424,0x54,YM2151,0x2D,0x16,
4193362,95.08757369614513,0x54,YM2151,0x35,0xDC,
4193999,95.10201814058956,0x54,YM2151,0x30,0xB4,
4194016,95.10240362811791,0x54,YM2151,0x29,0x4D,
4194018,95.10244897959184,0x54,YM2151,0x31,0xF0,
4194035,95.10283446712018,0x54,YM2151,0x2A,0x32,
4194037,95.1028798185941,0x54,YM2151,0x32,0x28,
4194054,95.10326530612245,0x54,YM2151,0x33,0x08,
4194086,95.10399092970522,0x54,YM2151,0x35,0xB4,
4194722,95.1184126984127,0x54,YM2151,0x28,0x52,
4194724,95.11845804988663,0x54,YM2151,0x30,0x30,
4194741,95.11884353741496,0x54,YM2151,0x31,0xD4,
4194758,95.11922902494331,0x54,YM2151,0x32,0x50,
4194775,95.11961451247166,0x54,YM2151,0x2B,0x2D,
4194777,95.11965986394557,0x54,YM2151,0x33,0xD8,
4194810,95.12040816326531,0x54,YM2151,0x35,0xCC,
4195445,95.13480725623583,0x54,YM2151,0x30,0x4C,
4195462,95.13519274376418,0x54,YM2151,0x31,0xB4,
4195479,95.13557823129251,0x54,YM2151,0x32,0x74,
4195496,95.13596371882086,0x54,YM2151,0x33,0xDC,
4195529,95.13671201814059,0x54,YM2151,0x35,0xF4,
4196168,95.15120181405895,0x54,YM2151,0x30,0x6C,
4196184,95.15156462585034,0x54,YM2151,0x29,0x4E,
4196187,95.15163265306123,0x54,YM2151,0x31,0x30,
4196204,95.15201814058958,0x54,YM2151,0x32,0x14,
4196220,95.15238095238095,0x54,YM2151,0x2B,0x2E,
4196223,95.15244897959184,0x54,YM2151,0x33,0x0C,
4196255,95.1531746031746,0x54,YM2151,0x2D,0x18,
4196257,95.15321995464852,0x54,YM2151,0x35,0x1C,
4196888,95.1675283446712,0x54,YM2151,0x30,0x18,
4196905,95.16791383219955,0x54,YM2151,0x31,0x4C,
4196922,95.1682993197279,0x54,YM2151,0x2A,0x31,
4196924,95.16834467120181,0x54,YM2151,0x32,0xF0,
4196941,95.16873015873016,0x54,YM2151,0x33,0x3C,
4196974,95.16947845804988,0x54,YM2151,0x35,0x44,
4197612,95.18394557823129,0x54,YM2151,0x28,0x51,
4197615,95.18401360544217,0x54,YM2151,0x30,0xFC,
4197632,95.18439909297052,0x54,YM2151,0x31,0x6C,
4197649,95.18478458049887,0x54,YM2151,0x32,0xCC,
4197666,95.1851700680272,0x54,YM2151,0x33,0x70,
4197698,95.18589569160997,0x54,YM2151,0x35,0x6C,
4198334,95.20031746031746,0x54,YM2151,0x30,0xDC,
4198351,95.2007029478458,0x54,YM2151,0x31,0x18,
4198368,95.20108843537415,0x54,YM2151,0x32,0xA8,
4198385,95.2014739229025,0x54,YM2151,0x33,0x48,
4198418,95.20222222222222,0x54,YM2151,0x35,0x7C,
4199058,95.21673469387756,0x54,YM2151,0x30,0xBC,
4199074,95.21709750566893,0x54,YM2151,0x29,0x4D,
4199077,95.21716553287982,0x54,YM2151,0x31,0xFC,
4199093,95.21752834467121,0x54,YM2151,0x2A,0x32,
4199096,95.21759637188208,0x54,YM2151,0x32,0x38,
4199113,95.21798185941043,0x54,YM2151,0x33,0x18,
4199145,95.2187074829932,0x54,YM2151,0x35,0x50,
4199780,95.23310657596372,0x54,YM2151,0x28,0x52,
4199782,95.23315192743765,0x54,YM2151,0x30,0x28,
4199799,95.23353741496598,0x54,YM2151,0x31,0xDC,
4199816,95.23392290249433,0x54,YM2151,0x32,0x60,
4199833,95.23430839002268,0x54,YM2151,0x2B,0x2D,
4199835,95.2343537414966,0x54,YM2151,0x33,0xE4,
4199868,95.23510204081633,0x54,YM2151,0x35,0x28,
4200502,95.2494784580499,0x54,YM2151,0x30,0x44,
4200519,95.24986394557823,0x54,YM2151,0x31,0xBC,
4200536,95.25024943310657,0x54,YM2151,0x32,0x84,
4200553,95.25063492063492,0x54,YM2151,0x33,0xCC,
4200586,95.25138321995465,0x54,YM2151,0x35,0x00,
4201226,95.26589569160998,0x54,YM2151,0x30,0x64,
4201242,95.26625850340136,0x54,YM2151,0x29,0x4E,
4201245,95.26632653061225,0x54,YM2151,0x31,0x28,
4201262,95.2667120181406,0x54,YM2151,0x32,0x04,
4201279,95.26709750566893,0x54,YM2151,0x33,0xFC,
4201311,95.2678231292517,0x54,YM2151,0x2D,0x16,
4201313,95.26786848072562,0x54,YM2151,0x35,0xD8,
4201948,95.28226757369615,0x54,YM2151,0x30,0x80,
4201965,95.2826530612245,0x54,YM2151,0x31,0x44,
4201982,95.28303854875283,0x54,YM2151,0x2A,0x31,
4201984,95.28308390022676,0x54,YM2151,0x32,0xE0,
4202001,95.2834693877551,0x54,YM2151,0x2B,0x2E,
4202003,95.28351473922902,0x54,YM2151,0x33,0x30,
4202035,95.28424036281179,0x54,YM2151,0x35,0xB0,
4202669,95.29861678004535,0x54,YM2151,0x30,0x04,
4202686,95.2990022675737,0x54,YM2151,0x31,0x64,
4202703,95.29938775510205,0x54,YM2151,0x32,0xBC,
4202720,95.29977324263038,0x54,YM2151,0x33,0x60,
4202753,95.30052154195012,0x54,YM2151,0x35,0xD0,
4203391,95.31498866213153,0x54,YM2151,0x28,0x51,
4203393,95.31503401360544,0x54,YM2151,0x30,0xE4,
4203410,95.31541950113379,0x54,YM2151,0x31,0x80,
4203427,95.31580498866214,0x54,YM2151,0x2A,0x32,
4203429,95.31585034013605,0x54,YM2151,0x32,0x28,
4203446,95.3162358276644,0x54,YM2151,0x33,0x54,
4203479,95.31698412698412,0x54,YM2151,0x35,0xF8,
4204114,95.33138321995465,0x54,YM2151,0x30,0xC4,
4204131,95.331768707483,0x54,YM2151,0x31,0x04,
4204148,95.33215419501134,0x54,YM2151,0x32,0x4C,
4204165,95.33253968253969,0x54,YM2151,0x33,0x24,
4204197,95.33326530612244,0x54,YM2151,0x2D,0x18,
4204200,95.33333333333333,0x54,YM2151,0x35,0x20,
4204836,95.34775510204082,0x54,YM2151,0x28,0x52,
4204838,95.34780045351474,0x54,YM2151,0x30,0x20,
4204855,95.34818594104308,0x54,YM2151,0x29,0x4D,
4204857,95.34823129251701,0x54,YM2151,0x31,0xE4,
4204874,95.34861678004535,0x54,YM2151,0x32,0x70,
4204890,95.34897959183674,0x54,YM2151,0x2B,0x2D,
4204893,95.34904761904762,0x54,YM2151,0x33,0xF4,
4204925,95.34977324263039,0x54,YM2151,0x35,0x48,
4205560,95.36417233560091,0x54,YM2151,0x30,0x3C,
4205577,95.36455782312925,0x54,YM2151,0x31,0xC4,
4205594,95.3649433106576,0x54,YM2151,0x32,0x18,
4205611,95.36532879818594,0x54,YM2151,0x33,0xC0,
4205644,95.36607709750567,0x54,YM2151,0x35,0x70,
4205650,95.36621315192744,0x54,YM2151,0x08,0x05,
4206283,95.38056689342403,0x54,YM2151,0x30,0x5C,
4206289,95.3807029478458,0x54,YM2151,0x08,0x00,
4206301,95.38097505668934,0x54,YM2151,0x29,0x4E,
4206303,95.38102040816327,0x54,YM2151,0x31,0x20,
4206319,95.38138321995464,0x54,YM2151,0x2A,0x31,
4206322,95.38145124716553,0x54,YM2151,0x32,0xF4,
4206328,95.3815873015873,0x54,YM2151,0x08,0x02,
4206340,95.38185941043083,0x54,YM2151,0x33,0xF0,
4206373,95.38260770975057,0x54,YM2151,0x35,0x78,
4207006,95.39696145124717,0x54,YM2151,0x30,0x78,
4207023,95.39734693877551,0x54,YM2151,0x31,0x3C,
4207040,95.39773242630386,0x54,YM2151,0x32,0xD0,
4207057,95.3981179138322,0x54,YM2151,0x2B,0x2E,
4207059,95.39816326530612,0x54,YM2151,0x33,0x20,
4207092,95.39891156462585,0x54,YM2151,0x35,0x50,
4207728,95.41333333333333,0x54,YM2151,0x30,0x0C,
4207745,95.41371882086167,0x54,YM2151,0x31,0x5C,
4207751,95.41385487528345,0x54,YM2151,0x08,0x01,
4207763,95.41412698412698,0x54,YM2151,0x32,0xAC,
4207780,95.41451247165533,0x54,YM2151,0x33,0x54,
4207813,95.41526077097505,0x54,YM2151,0x35,0x28,
4208449,95.42968253968255,0x54,YM2151,0x28,0x51,
4208451,95.42972789115646,0x54,YM2151,0x30,0xEC,
4208468,95.43011337868481,0x54,YM2151,0x31,0x78,
4208485,95.43049886621316,0x54,YM2151,0x2A,0x32,
4208487,95.43054421768707,0x54,YM2151,0x32,0x38,
4208504,95.43092970521542,0x54,YM2151,0x33,0x64,
4208510,95.43106575963719,0x54,YM2151,0x08,0x03,
4208538,95.43170068027212,0x54,YM2151,0x35,0x00,
4209173,95.44609977324264,0x54,YM2151,0x30,0xD0,
4209190,95.44648526077097,0x54,YM2151,0x31,0x0C,
4209207,95.44687074829932,0x54,YM2151,0x32,0x5C,
4209224,95.44725623582767,0x54,YM2151,0x33,0x34,
4209256,95.44798185941043,0x54,YM2151,0x2D,0x16,
4209259,95.44804988662132,0x54,YM2151,0x35,0xD8,
4209896,95.46249433106576,0x54,YM2151,0x30,0xB0,
4209913,95.4628798185941,0x54,YM2151,0x29,0x4D,
4209915,95.46292517006803,0x54,YM2151,0x31,0xEC,
4209932,95.46331065759637,0x54,YM2151,0x32,0x80,
4209949,95.46369614512471,0x54,YM2151,0x33,0x00,
4209982,95.46444444444444,0x54,YM2151,0x35,0xAC,
4210618,95.47886621315193,0x54,YM2151,0x28,0x52,
4210620,95.47891156462585,0x54,YM2151,0x30,0x34,
4210637,95.4792970521542,0x54,YM2151,0x31,0xD0,
4210654,95.47968253968254,0x54,YM2151,0x32,0x08,
4210671,95.48006802721089,0x54,YM2151,0x2B,0x2D,
4210673,95.4801133786848,0x54,YM2151,0x33,0xD0,
4210706,95.48086167800453,0x54,YM2151,0x35,0xD4,
4211341,95.49526077097505,0x54,YM2151,0x30,0x50,
4211358,95.4956462585034,0x54,YM2151,0x31,0xB0,
4211375,95.49603174603175,0x54,YM2151,0x2A,0x31,
4211377,95.49607709750566,0x54,YM2151,0x32,0xE4,
4211394,95.49646258503401,0x54,YM2151,0x33,0xE0,
4211427,95.49721088435375,0x54,YM2151,0x35,0xFC,
4212062,95.51160997732427,0x54,YM2151,0x30,0x70,
4212078,95.51197278911565,0x54,YM2151,0x29,0x4E,
4212081,95.51204081632653,0x54,YM2151,0x31,0x34,
4212098,95.51242630385488,0x54,YM2151,0x32,0xC0,
4212114,95.51278911564626,0x54,YM2151,0x2B,0x2E,
4212117,95.51285714285714,0x54,YM2151,0x33,0x14,
4212149,95.51358276643991,0x54,YM2151,0x2D,0x18,
4212151,95.51362811791383,0x54,YM2151,0x35,0x24,
4212785,95.52800453514739,0x54,YM2151,0x30,0x14,
4212802,95.52839002267574,0x54,YM2151,0x31,0x50,
4212818,95.52875283446713,0x54,YM2151,0x2A,0x32,
4212821,95.528820861678,0x54,YM2151,0x32,0x24,
4212838,95.52920634920635,0x54,YM2151,0x33,0x44,
4212870,95.52993197278911,0x54,YM2151,0x35,0x4C,
4213508,95.54439909297052,0x54,YM2151,0x28,0x51,
4213510,95.54444444444445,0x54,YM2151,0x30,0xF4,
4213527,95.54482993197279,0x54,YM2151,0x31,0x70,
4213544,95.54521541950113,0x54,YM2151,0x32,0x48,
4213561,95.54560090702948,0x54,YM2151,0x33,0x70,
4213594,95.5463492063492,0x54,YM2151,0x35,0x74,
4214229,95.56074829931973,0x54,YM2151,0x30,0xD8,
4214246,95.56113378684807,0x54,YM2151,0x31,0x14,
4214263,95.56151927437642,0x54,YM2151,0x32,0x6C,
4214280,95.56190476190476,0x54,YM2151,0x33,0x40,
4214954,95.57718820861678,0x54,YM2151,0x30,0xB8,
4214971,95.57757369614512,0x54,YM2151,0x29,0x4D,
4214973,95.57761904761905,0x54,YM2151,0x31,0xF4,
4214990,95.57800453514739,0x54,YM2151,0x32,0x90,
4215007,95.57839002267573,0x54,YM2151,0x33,0x10,
4215040,95.57913832199546,0x54,YM2151,0x35,0x4C,
4215675,95.59353741496598,0x54,YM2151,0x28,0x52,
4215677,95.59358276643991,0x54,YM2151,0x30,0x2C,
4215694,95.59396825396826,0x54,YM2151,0x31,0xD8,
4215711,95.5943537414966,0x54,YM2151,0x2A,0x31,
4215713,95.59439909297052,0x54,YM2151,0x32,0xF8,
4215730,95.59478458049887,0x54,YM2151,0x2B,0x2D,
4215732,95.59482993197278,0x54,YM2151,0x33,0xDC,
4215764,95.59555555555555,0x54,YM2151,0x35,0x24,
4216397,95.60990929705216,0x54,YM2151,0x30,0x48,
4216414,95.6102947845805,0x54,YM2151,0x31,0xB8,
4216431,95.61068027210884,0x54,YM2151,0x32,0xD4,
4216448,95.61106575963719,0x54,YM2151,0x33,0xD4,
4216480,95.61179138321995,0x54,YM2151,0x2D,0x16,
4216483,95.61185941043084,0x54,YM2151,0x35,0xFC,
4217122,95.6263492063492,0x54,YM2151,0x30,0x68,
4217139,95.62673469387755,0x54,YM2151,0x29,0x4E,
4217141,95.62678004535148,0x54,YM2151,0x31,0x2C,
4217158,95.62716553287981,0x54,YM2151,0x32,0xB0,
4217175,95.62755102040816,0x54,YM2151,0x2B,0x2E,
4217177,95.62759637188209,0x54,YM2151,0x33,0x04,
4217210,95.62834467120182,0x54,YM2151,0x35,0xD4,
4217844,95.64272108843538,0x54,YM2151,0x30,0x88,
4217861,95.64310657596371,0x54,YM2151,0x31,0x48,
4217878,95.64349206349206,0x54,YM2151,0x2A,0x32,
4217880,95.64353741496599,0x54,YM2151,0x32,0x34,
4217897,95.64392290249432,0x54,YM2151,0x33,0x38,
4217930,95.64467120181406,0x54,YM2151,0x35,0xAC,
4218564,95.65904761904761,0x54,YM2151,0x28,0x51,
4218566,95.65909297052154,0x54,YM2151,0x30,0xFC,
4218583,95.65947845804989,0x54,YM2151,0x31,0x68,
4218600,95.65986394557824,0x54,YM2151,0x32,0x58,
4218617,95.66024943310657,0x54,YM2151,0x33,0x68,
4218650,95.66099773242631,0x54,YM2151,0x35,0xD4,
4219288,95.6754648526077,0x54,YM2151,0x30,0xE0,
4219305,95.67585034013605,0x54,YM2151,0x31,0x88,
4219322,95.6762358276644,0x54,YM2151,0x32,0x7C,
4219339,95.67662131519275,0x54,YM2151,0x33,0x50,
4219372,95.67736961451247,0x54,YM2151,0x35,0xFC,
4220011,95.69185941043084,0x54,YM2151,0x30,0xC0,
4220028,95.69224489795918,0x54,YM2151,0x29,0x4D,
4220030,95.6922902494331,0x54,YM2151,0x31,0xFC,
4220047,95.69267573696145,0x54,YM2151,0x32,0x0C,
4220064,95.6930612244898,0x54,YM2151,0x33,0x1C,
4220096,95.69378684807256,0x54,YM2151,0x2D,0x18,
4220099,95.69385487528345,0x54,YM2151,0x35,0x28,
4220734,95.70825396825397,0x54,YM2151,0x28,0x52,
4220737,95.70832199546486,0x54,YM2151,0x30,0x24,
4220754,95.70870748299319,0x54,YM2151,0x31,0xE0,
4220770,95.70907029478458,0x54,YM2151,0x2A,0x31,
