from_arcade_pc	to	type	operand_index	from_function	to_space
0x03A312	0003a31c	CONDITIONAL_JUMP	0	frontend_state3_update_3a304	arcade_ROM
0x03A31C	002005c2	WRITE	1	frontend_state3_update_3a304	arcade_palette_RAM
0x03A324	002005e2	WRITE	1	frontend_state3_update_3a304	arcade_palette_RAM
0x03A32C	0005a3ac	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A334	0003bb48	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A33A	0003bb48	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A340	0003bb48	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A346	0003bb48	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A34E	0003a358	CONDITIONAL_JUMP	0	frontend_state3_update_3a304	arcade_ROM
0x03A350	00c08a52	WRITE	1	frontend_state3_update_3a304	PC080SN_tilemap
0x03A35C	0003a364	CONDITIONAL_JUMP	0	frontend_state3_update_3a304	arcade_ROM
0x03A360	0003bb48	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A36A	0003d044	UNCONDITIONAL_CALL	0	frontend_state3_update_3a304	arcade_ROM
0x03A39E	0003a420	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3A2	0005a442	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3AC	0003a3c2	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3B0	0003bb48	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3B6	0003bb48	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3C0	0003a3d4	UNCONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3C4	0003bb48	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3CA	0003bb48	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3E0	0003a3ea	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3EE	0003a406	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3F6	0003a250	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A3FA	0003a294	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A404	0003a418	UNCONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A40C	0003a250	CONDITIONAL_JUMP	0	frontend_state4_update_3a39a	arcade_ROM
0x03A410	0003a2b2	UNCONDITIONAL_CALL	0	frontend_state4_update_3a39a	arcade_ROM
0x03A420	0005a442	UNCONDITIONAL_CALL	0	frontend_state5_update_3a420	arcade_ROM
0x03A42C	0003bb48	UNCONDITIONAL_CALL	0	frontend_state5_update_3a420	arcade_ROM
0x03A432	0003bb48	UNCONDITIONAL_CALL	0	frontend_state5_update_3a420	arcade_ROM
0x03A43A	0003add8	UNCONDITIONAL_CALL	0	frontend_state5_update_3a420	arcade_ROM
0x03A458	0003a460	CONDITIONAL_JUMP	0	frontend_state6_update_3a450	arcade_ROM
0x03A46C	0003add8	UNCONDITIONAL_CALL	0	frontend_state6_update_3a450	arcade_ROM
0x03A470	0003a250	UNCONDITIONAL_JUMP	0	frontend_state6_update_3a450	arcade_ROM
0x03A474	0003a250	UNCONDITIONAL_JUMP	0	frontend_state7_update_3a474	arcade_ROM
0x03A47C	0003a490	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A47E	00c0883a	READ	1	frontend_state8_update_3a478	PC080SN_tilemap
0x03A486	0003a490	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A48C	0003bb48	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A490	00390007	READ	0	frontend_state8_update_3a478	arcade_inputs
0x03A49E	0003a504	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4A2	00390001	READ	0	frontend_state8_update_3a478	arcade_inputs
0x03A4A8	00390003	READ	0	frontend_state8_update_3a478	arcade_inputs
0x03A4B4	0003a4b8	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4BC	0003a4c0	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4C8	0003a4f2	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4D0	0003a4d4	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4E0	0003a4f2	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4EC	0003d044	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A4F6	0003a502	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A4F8	0003ae5a	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A508	0003a4ca	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A512	0003a51e	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A518	0003a51e	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A53E	0003a544	CONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A540	0003ae28	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A546	0003c2e2	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A54A	0003a552	UNCONDITIONAL_CALL	0	frontend_state8_update_3a478	arcade_ROM
0x03A54E	0003a24a	UNCONDITIONAL_JUMP	0	frontend_state8_update_3a478	arcade_ROM
0x03A552	00c09ea3	READ	1	FUN_0003a552	PC080SN_tilemap
0x03A55A	0003a564	CONDITIONAL_JUMP	0	FUN_0003a552	arcade_ROM
0x03A55C	00c09ea3	WRITE	1	FUN_0003a552	PC080SN_tilemap
0x03A7BC	660c426d	READ_WRITE	1		other
0x03A814	0003a2d0	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A818	00045dfa	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A820	0003b902	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A824	000013ac	DATA	1		arcade_ROM
0x03A848	00001394	DATA	1		arcade_ROM
0x03A84E	000013aa	DATA	1		arcade_ROM
0x03A854	00041f5e	UNCONDITIONAL_CALL	0		arcade_ROM
0x03AB7C	00001c10	DATA	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB80	0003ab84	UNCONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB8A	00039fa8	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB94	0003abe0	CONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB96	00390007	READ	1	warm_restart_gate_caller_a	arcade_inputs
0x03AB9E	0003abe0	CONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABA4	0003f084	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABAE	0003add8	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABB2	0003ae50	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABB6	0003ad72	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABBA	00c20000	WRITE	0	warm_restart_gate_caller_a	PC080SN_yscroll
0x03ABC0	00c40000	WRITE	0	warm_restart_gate_caller_a	PC080SN_xscroll
0x03ABC6	0003ae64	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABCC	0003bb48	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABE2	0003ac04	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03ABE6	0003ac8a	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03ABEE	0003abf4	CONDITIONAL_JUMP	0	FUN_0003abe2	arcade_ROM
0x03ABF0	0003acf4	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03AC04	00390007	READ	1	FUN_0003ac04	arcade_inputs
0x03AC0C	0003ac16	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC1A	0003ac14	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC2E	0003ac36	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC34	0003ac46	UNCONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC40	0003ac46	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC4E	0003ac54	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC50	0003ae50	UNCONDITIONAL_CALL	0	FUN_0003ac04	arcade_ROM
0x03AC54	00c09e87	READ	1	FUN_0003ac04	PC080SN_tilemap
0x03AC5C	0003ac68	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC60	0003c2e2	UNCONDITIONAL_CALL	0	FUN_0003ac04	arcade_ROM
0x03AC64	0003a552	UNCONDITIONAL_CALL	0	FUN_0003ac04	arcade_ROM
0x03AC6C	0003f084	UNCONDITIONAL_CALL	0	FUN_0003ac04	arcade_ROM
0x03AC74	0003ac14	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC90	0003abf6	CONDITIONAL_JUMP	0	FUN_0003ac8a	arcade_ROM
0x03AC94	00390007	READ	1	FUN_0003ac8a	arcade_inputs
0x03AC9C	0003aca6	CONDITIONAL_JUMP	0	FUN_0003ac8a	arcade_ROM
0x03ACAA	0003ac14	CONDITIONAL_JUMP	0	FUN_0003ac8a	arcade_ROM
0x03ACB2	00390005	READ	1	title_fg_glyph_producer_3acae	arcade_inputs
0x03ACBA	0003acc8	CONDITIONAL_JUMP	0	title_fg_glyph_producer_3acae	arcade_ROM
0x03ACBC	00390005	READ	1	title_fg_glyph_producer_3acae	arcade_inputs
0x03ACC4	0003acc8	CONDITIONAL_JUMP	0	title_fg_glyph_producer_3acae	arcade_ROM
0x03ACC8	0003a08c	UNCONDITIONAL_CALL	0	title_fg_glyph_producer_3acae	arcade_ROM
0x03ACDA	0003ace0	CONDITIONAL_JUMP	0	title_fg_glyph_producer_3acae	arcade_ROM
0x03ACF0	0003ac2a	UNCONDITIONAL_JUMP	0	title_fg_glyph_producer_3acae	arcade_ROM
0x03ACFA	0003abf6	CONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03ACFE	00390007	READ	1	FUN_0003acf4	arcade_inputs
0x03AD06	0003ad10	CONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03AD14	0003ac14	CONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03AD1C	00390005	READ	1	FUN_0003acf4	arcade_inputs
0x03AD24	0003ad32	CONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03AD26	00390005	READ	1	FUN_0003acf4	arcade_inputs
0x03AD2E	0003ad32	CONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03AD32	0003a09a	UNCONDITIONAL_CALL	0	FUN_0003acf4	arcade_ROM
0x03AD3A	0003acd0	UNCONDITIONAL_JUMP	0	FUN_0003acf4	arcade_ROM
0x03AD40	0003ad3c	CONDITIONAL_JUMP	0	FUN_0003ad3c	arcade_ROM
0x03AD48	0003ad44	CONDITIONAL_JUMP	0	FUN_0003ad44	arcade_ROM
0x03AD50	00d00000	DATA	0	FUN_0003ad4c	PC090OJ_sprite_RAM
0x03AD5C	0003ad44	UNCONDITIONAL_CALL	0	FUN_0003ad4c	arcade_ROM
0x03AD62	00d00170	DATA	0	FUN_0003ad4c	PC090OJ_sprite_RAM
0x03AD6E	0003ad44	UNCONDITIONAL_CALL	0	FUN_0003ad4c	arcade_ROM
0x03AD76	00d00000	DATA	0	FUN_0003ad72	PC090OJ_sprite_RAM
0x03AD82	0003ad44	UNCONDITIONAL_CALL	0	FUN_0003ad72	arcade_ROM
0x03AD86	00d00778	DATA	0	FUN_0003ad72	PC090OJ_sprite_RAM
0x03AD98	0005b512	UNCONDITIONAL_CALL	0	FUN_0003ad72	arcade_ROM
0x03AD9E	0003adaa	UNCONDITIONAL_CALL	0	FUN_0003ad72	arcade_ROM
0x03ADB8	0003adaa	CONDITIONAL_JUMP	0	FUN_0003adaa	arcade_ROM
0x03ADDC	0003ade6	CONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADE2	0003adf4	CONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADE4	0003adfa	UNCONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADEA	0003ae10	CONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADF0	0003adfa	CONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADF2	0003ae10	UNCONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADF8	0003ae10	CONDITIONAL_JUMP	0	FUN_0003add8	arcade_ROM
0x03ADFE	00c50000	WRITE	1	FUN_0003add8	PC080SN_ctrl
0x03AE06	00d01bfe	WRITE	1	FUN_0003add8	PC090OJ_sprite_RAM
0x03AE16	00c50000	WRITE	1	FUN_0003add8	PC080SN_ctrl
0x03AE1E	00d01bfe	WRITE	1	FUN_0003add8	PC090OJ_sprite_RAM
0x03AE34	00380000	WRITE	1	FUN_0003ae28	arcade_sprite_ctrl
0x03AE44	0003ae30	UNCONDITIONAL_JUMP	0	FUN_0003ae3c	arcade_ROM
0x03AE4E	0003ae30	UNCONDITIONAL_JUMP	0	FUN_0003ae46	arcade_ROM
0x03AE58	0003ae30	UNCONDITIONAL_JUMP	0	FUN_0003ae50	arcade_ROM
0x03AE5A	0003ae64	UNCONDITIONAL_CALL	0	FUN_0003ae5a	arcade_ROM
0x03AE5E	0003b098	UNCONDITIONAL_CALL	0	FUN_0003ae5a	arcade_ROM
0x03AE64	00c00100	DATA	0	FUN_0003ae64	PC080SN_tilemap
0x03AE70	0003ad44	UNCONDITIONAL_CALL	0	FUN_0003ae64	arcade_ROM
0x03AE74	00c08100	DATA	0	FUN_0003ae64	PC080SN_tilemap
0x03AE80	0003ad44	UNCONDITIONAL_CALL	0	FUN_0003ae64	arcade_ROM
0x03AE86	00c50000	WRITE	1	startup_common_body	PC080SN_ctrl
0x03AE8E	00d01bfe	WRITE	1	startup_common_body	PC090OJ_sprite_RAM
0x03AE96	00350008	WRITE	0	startup_common_body	arcade_unknown_350008
0x03AE9C	00380000	WRITE	0	startup_common_body	arcade_sprite_ctrl
0x03AEA2	003e0001	WRITE	1	startup_common_body	arcade_sound_comm
0x03AEAA	003e0003	WRITE	1	startup_common_body	arcade_sound_comm
0x03AEB6	00200000	READ	0	startup_common_body	arcade_palette_RAM
0x03AEBC	00200000	WRITE	1	startup_common_body	arcade_palette_RAM
0x03AEC4	0003aeb6	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AEC6	003e0001	WRITE	1	startup_common_body	arcade_sound_comm
0x03AECE	003e0003	WRITE	1	startup_common_body	arcade_sound_comm
0x03AEDA	00200000	READ	0	startup_common_body	arcade_palette_RAM
0x03AEE0	00200000	WRITE	1	startup_common_body	arcade_palette_RAM
0x03AEE8	0003aeda	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AEEA	0010c000	DATA	0	startup_common_body	arcade_WRAM
0x03AEF0	0010c002	DATA	0	startup_common_body	arcade_WRAM
0x03AEF6	0010c000	WRITE	1	startup_common_body	arcade_WRAM
0x03AEFE	0010c000	READ	0	startup_common_body	arcade_WRAM
0x03AEFE	0010c002	READ_WRITE	1	startup_common_body	arcade_WRAM
0x03AEFE	0010c004	WRITE	1	startup_common_body	arcade_WRAM
0x03AF02	0003aefe	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AF04	0010c000	DATA	0	startup_common_body	arcade_WRAM
0x03AF0A	003c0000	WRITE	1	startup_common_body	arcade_watchdog
0x03AF10	0003b9f8	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF14	003c0000	WRITE	1	startup_common_body	arcade_watchdog
0x03AF1E	00380000	WRITE	1	startup_common_body	arcade_sprite_ctrl
0x03AF24	0010c014	WRITE	1	startup_common_body	arcade_WRAM
0x03AF28	0003ad72	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF2C	00c00000	DATA	0	startup_common_body	PC080SN_tilemap
0x03AF38	0003ad44	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF3C	00c08000	DATA	0	startup_common_body	PC080SN_tilemap
0x03AF48	0003ad44	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF4C	003c0000	WRITE	1	startup_common_body	arcade_watchdog
0x03AF52	00c04000	DATA	0	startup_common_body	PC080SN_tilemap
0x03AF5E	0003ad3c	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF62	00c0c000	DATA	0	startup_common_body	PC080SN_tilemap
0x03AF6E	0003ad3c	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03AF72	003c0000	WRITE	1	startup_common_body	arcade_watchdog
0x03AF7A	00390009	READ	0	startup_common_body	arcade_inputs
0x03AF82	0010c018	WRITE	1	startup_common_body	arcade_WRAM
0x03AF86	0039000b	READ	0	startup_common_body	arcade_inputs
0x03AF8E	0010c01c	WRITE	1	startup_common_body	arcade_WRAM
0x03AF92	0010c01c	READ	0	startup_common_body	arcade_WRAM
0x03AF9C	0003b010	DATA	0	startup_common_body	arcade_ROM
0x03AFA2	0003b010	DATA	1	startup_common_body	arcade_ROM
0x03AFA2	0010c038	WRITE	1	startup_common_body	arcade_WRAM
0x03AFA6	0010c01c	READ	0	startup_common_body	arcade_WRAM
0x03AFB0	0003b018	DATA	0	startup_common_body	arcade_ROM
0x03AFB6	0003b018	DATA	1	startup_common_body	arcade_ROM
0x03AFB6	0010c036	WRITE	1	startup_common_body	arcade_WRAM
0x03AFBA	0010c018	READ	0	startup_common_body	arcade_WRAM
0x03AFC2	0010c030	WRITE	1	startup_common_body	arcade_WRAM
0x03AFC6	0010c018	READ	0	startup_common_body	arcade_WRAM
0x03AFCE	0010c032	WRITE	1	startup_common_body	arcade_WRAM
0x03AFD2	0010c01c	READ	0	startup_common_body	arcade_WRAM
0x03AFDC	0003afe2	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AFE0	0003afea	UNCONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AFE6	0003afea	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03AFEA	0010c02e	WRITE	1	startup_common_body	arcade_WRAM
0x03AFEE	0005ff9e	READ	0	startup_common_body	arcade_ROM
0x03AFFA	0010c040	WRITE	1	startup_common_body	arcade_WRAM
0x03AFFE	0005ff9e	READ	0	startup_common_body	arcade_ROM
0x03B00A	0010c044	WRITE	1	startup_common_body	arcade_WRAM
0x03B00E	0003b020	UNCONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03B020	0010c026	WRITE	1	startup_common_body	arcade_WRAM
0x03B026	0010c008	DATA	0	startup_common_body	arcade_WRAM
0x03B02A	0010c018	READ	0	startup_common_body	arcade_WRAM
0x03B032	0005ffa2	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B038	0010c00e	DATA	0	startup_common_body	arcade_WRAM
0x03B03C	0010c018	READ	0	startup_common_body	arcade_WRAM
0x03B044	0005ffb2	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B04A	0003b0c2	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B04E	0010c019	READ	1	startup_common_body	arcade_WRAM
0x03B054	0003b05c	CONDITIONAL_JUMP	0	startup_common_body	arcade_ROM
0x03B056	00000100	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B060	0003f084	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B064	0010c04a	WRITE	1	startup_common_body	arcade_WRAM
0x03B06A	0003b8b0	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B06E	0003b098	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B072	0003add8	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B076	0003ae28	UNCONDITIONAL_CALL	0	startup_common_body	arcade_ROM
0x03B07E	003c0000	WRITE	1	startup_common_body	arcade_watchdog
0x03B084	00001c10	DATA	0	warm_restart_gate_caller_b	arcade_ROM
0x03B088	0003b08c	UNCONDITIONAL_JUMP	0	warm_restart_gate_caller_b	arcade_ROM
0x03B092	00039fa8	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_b	arcade_ROM
0x03B096	0003b07e	UNCONDITIONAL_JUMP	0	warm_restart_gate_caller_b	arcade_ROM
0x03B098	00c20000	WRITE	0	FUN_0003b098	PC080SN_yscroll
0x03B09E	00c40000	WRITE	0	FUN_0003b098	PC080SN_xscroll
0x03B0A6	0003bb48	UNCONDITIONAL_CALL	0	FUN_0003b098	arcade_ROM
0x03B0AC	0003c2e2	UNCONDITIONAL_CALL	0	FUN_0003b098	arcade_ROM
0x03B0B0	0003a552	UNCONDITIONAL_CALL	0	FUN_0003b098	arcade_ROM
0x03B0B8	0003b0c0	CONDITIONAL_JUMP	0	FUN_0003b098	arcade_ROM
0x03B0BC	0003bb48	UNCONDITIONAL_CALL	0	FUN_0003b098	arcade_ROM
0x03B0C2	0003b0d4	DATA	0	FUN_0003b0c2	arcade_ROM
0x03B0CC	0003b0d4	READ	0	FUN_0003b0c2	arcade_ROM
0x03B0CC	0003b0d5	READ	0	FUN_0003b0c2	arcade_ROM
0x03B0D0	0003b0cc	CONDITIONAL_JUMP	0	FUN_0003b0c2	arcade_ROM
0x03B714	0003c2e2	UNCONDITIONAL_CALL	0	FUN_0003b710	arcade_ROM
0x03B718	Stack[-0x8]	READ	0	FUN_0003b710	other
0x03B720	0003b710	CONDITIONAL_JUMP	0	FUN_0003b710	arcade_ROM
0x03B808	0003b87e	DATA	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B810	0003b87e	DATA	1	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B816	0003b81a	CONDITIONAL_JUMP	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B81A	0003b87f	DATA	1	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B81E	0003b880	DATA	1	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B822	0003b884	DATA	1	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B82A	0003b846	CONDITIONAL_JUMP	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B832	0003b866	UNCONDITIONAL_CALL	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B844	0003b85e	UNCONDITIONAL_JUMP	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B84E	0003b866	UNCONDITIONAL_CALL	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B862	0003b826	CONDITIONAL_JUMP	0	pc090oj_sprite_producer_3b802	arcade_ROM
0x03B868	0003b876	CONDITIONAL_JUMP	0	FUN_0003b866	arcade_ROM
0x03B86C	0003b876	CONDITIONAL_JUMP	0	FUN_0003b866	arcade_ROM
0x03B8B0	0003b950	DATA	0	FUN_0003b8b0	arcade_ROM
0x03B8B4	00d00020	DATA	0	FUN_0003b8b0	PC090OJ_sprite_RAM
0x03B8BC	0003b930	UNCONDITIONAL_CALL	0	FUN_0003b8b0	arcade_ROM
0x03B8C2	0003b802	UNCONDITIONAL_CALL	0	FUN_0003b8b0	arcade_ROM
0x03B8C8	0003b9b0	DATA	0	FUN_0003b8b0	arcade_ROM
0x03B8CC	00d000e0	DATA	0	FUN_0003b8b0	PC090OJ_sprite_RAM
0x03B8D2	0003b930	UNCONDITIONAL_CALL	0	FUN_0003b8b0	arcade_ROM
0x03B8D8	0003b9d4	DATA	0	FUN_0003b8b0	arcade_ROM
0x03B8DC	00d00128	DATA	0	FUN_0003b8b0	PC090OJ_sprite_RAM
0x03B8E2	0003b930	UNCONDITIONAL_CALL	0	FUN_0003b8b0	arcade_ROM
0x03B8E8	0003b902	UNCONDITIONAL_CALL	0	FUN_0003b8b0	arcade_ROM
0x03B902	00d00088	DATA	0	FUN_0003b902	PC090OJ_sprite_RAM
0x03B90A	0003b918	CONDITIONAL_JUMP	0	FUN_0003b902	arcade_ROM
0x03B90C	0003b984	DATA	0	FUN_0003b902	arcade_ROM
0x03B912	0003b930	UNCONDITIONAL_CALL	0	FUN_0003b902	arcade_ROM
0x03B91A	00d0008a	WRITE	1	FUN_0003b902	PC090OJ_sprite_RAM
0x03B91A	00d00092	WRITE	1	FUN_0003b902	PC090OJ_sprite_RAM
0x03B922	0003b91a	CONDITIONAL_JUMP	0	FUN_0003b902	arcade_ROM
0x03B942	0005b512	UNCONDITIONAL_CALL	0	pc090oj_sprite_producer_3b930	arcade_ROM
0x03B94C	0003b932	CONDITIONAL_JUMP	0	pc090oj_sprite_producer_3b930	arcade_ROM
0x03B9FE	00200000	DATA	0	FUN_0003b9f8	arcade_palette_RAM
0x03BA04	0004eaf6	DATA	0	FUN_0003b9f8	arcade_ROM
0x03BA0A	0003ba64	UNCONDITIONAL_CALL	0	FUN_0003b9f8	arcade_ROM
0x03BA14	0004fe62	DATA	0	FUN_0003b9f8	arcade_ROM
0x03BA1A	0003ba64	UNCONDITIONAL_CALL	0	FUN_0003b9f8	arcade_ROM
0x03BA20	0004fd02	DATA	0	FUN_0003ba20	arcade_ROM
0x03BA26	0003ba88	DATA	0	FUN_0003ba20	arcade_ROM
0x03BA42	0003ba88	DATA	1	FUN_0003ba20	arcade_ROM
0x03BA44	0003ba56	UNCONDITIONAL_CALL	0	FUN_0003ba20	arcade_ROM
0x03BA52	0003ba40	CONDITIONAL_JUMP	0	FUN_0003ba20	arcade_ROM
0x03BA56	0004fd02	DATA	0	FUN_0003ba56	arcade_ROM
0x03BA84	0003ba64	CONDITIONAL_JUMP	0	FUN_0003ba64	arcade_ROM
0x03BB50	0003bb7c	DATA	0	FUN_0003bb48	arcade_ROM
0x03BB56	0003bb7c	DATA	1	FUN_0003bb48	arcade_ROM
0x03BB5E	0003bb6c	CONDITIONAL_JUMP	0	FUN_0003bb48	arcade_ROM
0x03BB62	0003bb7a	CONDITIONAL_JUMP	0	FUN_0003bb48	arcade_ROM
0x03BB6A	0003bb60	UNCONDITIONAL_JUMP	0	FUN_0003bb48	arcade_ROM
0x03BB72	0003bb7a	CONDITIONAL_JUMP	0	FUN_0003bb48	arcade_ROM
0x03BB78	0003bb70	UNCONDITIONAL_JUMP	0	FUN_0003bb48	arcade_ROM
0x03C2EA	0003c37c	DATA	0	FUN_0003c2e2	arcade_ROM
0x03C2F0	0003c37c	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C2F2	0003c37e	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C2F6	0003c382	DATA	1	FUN_0003c2e2	arcade_ROM
0x03C2FE	0003c352	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C306	0003c31a	CONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
0x03C318	0003c32a	UNCONDITIONAL_JUMP	0	FUN_0003c2e2	arcade_ROM
