arcade_pc	instruction	operand_index	scalar	scalar_space	function
0x00063C	bsr.w 0x00000664	0	0x000664	arcade_ROM	FUN_000005cc
0x000640	clr.w (0x6,A5)	0	0x000006	arcade_ROM	FUN_000005cc
0x000644	btst.b #0x3,(0x00390007).l	0	0x000003	arcade_ROM	FUN_000005cc
0x000644	btst.b #0x3,(0x00390007).l	1	0x390007	arcade_inputs	FUN_000005cc
0x00064C	bne.b 0x00000662	0	0x000662	arcade_ROM	FUN_000005cc
0x00064E	move.w #0x0,D0w	0	0x000000	arcade_ROM	FUN_000005cc
0x000652	bsr.w 0x000001e2	0	0x0001E2	arcade_ROM	FUN_000005cc
0x000656	move.w (0x4,A5),D0w	0	0x000004	arcade_ROM	FUN_000005cc
0x00065A	bsr.w 0x000001e2	0	0x0001E2	arcade_ROM	FUN_000005cc
0x00065E	addq.w #0x1,(0x8,A5)	0	0x000001	arcade_ROM	FUN_000005cc
0x00065E	addq.w #0x1,(0x8,A5)	1	0x000008	arcade_ROM	FUN_000005cc
0x000666	andi.w #0xf,D2w	0	0x00000F	arcade_ROM	FUN_00000664
0x00066A	andi.w #0xf0,D1w	0	0x0000F0	arcade_ROM	FUN_00000664
0x00066E	lsr.w #0x4,D1w	0	0x000004	arcade_ROM	FUN_00000664
0x000670	bsr.w 0x0000067c	0	0x00067C	arcade_ROM	FUN_00000664
0x000676	bsr.w 0x0000067c	0	0x00067C	arcade_ROM	FUN_00000664
0x00067C	cmpi.w #0xa,D1w	0	0x00000A	arcade_ROM	FUN_0000067c
0x000680	blt.w 0x00000686	0	0x000686	arcade_ROM	FUN_0000067c
0x000684	addq.w #0x7,D1w	0	0x000007	arcade_ROM	FUN_0000067c
0x000686	addi.w #0x30,D1w	0	0x000030	arcade_ROM	FUN_0000067c
0x000690	bsr.w 0x000003a4	0	0x0003A4	arcade_ROM	FUN_00000100
0x000694	lea (0x4f6).l,A1	0	0x0004F6	arcade_ROM	FUN_00000100
0x00069A	lea (0xc09748).l,A2	0	0xC09748	PC080SN_tilemap	FUN_00000100
0x0006A0	bsr.w 0x000004a2	0	0x0004A2	arcade_ROM	FUN_00000100
0x0006A4	bsr.w 0x00000252	0	0x000252	arcade_ROM	FUN_00000100
0x0006A8	bra.b 0x00000690	0	0x000690	arcade_ROM	FUN_00000100
0x0006AA	move.b #0x4,(0x003e0001).l	0	0x000004	arcade_ROM	FUN_000006aa
0x0006AA	move.b #0x4,(0x003e0001).l	1	0x3E0001	arcade_sound_comm	FUN_000006aa
0x0006B2	move.b (0x003e0003).l,D5b	0	0x3E0003	arcade_sound_comm	FUN_000006aa
0x039F80	tst.w (0x2c,A5)	0	0x00002C	arcade_ROM	warm_restart_watchdog_gate
0x039F84	beq.b 0x00039f8c	0	0x039F8C	arcade_ROM	warm_restart_watchdog_gate
0x039F86	subq.w #0x1,(0x2c,A5)	0	0x000001	arcade_ROM	warm_restart_watchdog_gate
0x039F86	subq.w #0x1,(0x2c,A5)	1	0x00002C	arcade_ROM	warm_restart_watchdog_gate
0x039F92	move.l (0x00000000).w,D0	0	0x000000	arcade_ROM	warm_restart_watchdog_gate
0x039F96	subi.l #0x1,D1	0	0x000001	arcade_ROM	warm_restart_watchdog_gate
0x039F9C	bne.b 0x00039f92	0	0x039F92	arcade_ROM	warm_restart_watchdog_gate
0x039F9E	movea.l (0x00000000).w,SP	0	0x000000	arcade_ROM	warm_restart_watchdog_gate
0x039FA2	movea.l (0x00000004).w,A0	0	0x000004	arcade_ROM	warm_restart_watchdog_gate
0x039FA8	bcs.b 0x00039fac	0	0x039FAC	arcade_ROM	FUN_00039fa8
0x039FAA	bra.b 0x00039f8c	0	0x039F8C	arcade_ROM	FUN_00039fa8
0x03A000	bra.w 0x0003ae86	0	0x03AE86	arcade_ROM	vector_01_target_03a000
0x03A004	bra.w 0x0003a080	0	0x03A080	arcade_ROM	vector_1e_target_03a004
0x03A008	ori #0xf00,SR	0	0x000F00	arcade_ROM	vector_1d_target_03a008
0x03A00C	clr.w (0x00350008).l	0	0x350008	arcade_unknown_350008	vector_1d_target_03a008
0x03A012	move.w D0w,(0x003c0000).l	1	0x3C0000	arcade_watchdog	vector_1d_target_03a008
0x03A018	move.w (0x2,A5),D0w	0	0x000002	arcade_ROM	vector_1d_target_03a008
0x03A01C	cmpi.w #0x2,D0w	0	0x000002	arcade_ROM	vector_1d_target_03a008
0x03A020	bcs.b 0x0003a03e	0	0x03A03E	arcade_ROM	vector_1d_target_03a008
0x03A022	cmpi.w #0x4,D0w	0	0x000004	arcade_ROM	vector_1d_target_03a008
0x03A026	bcc.b 0x0003a03e	0	0x03A03E	arcade_ROM	vector_1d_target_03a008
0x03A028	bsr.w 0x0003a126	0	0x03A126	arcade_ROM	vector_1d_target_03a008
0x03A02C	tst.w (0x0,A5)	0	0x000000	arcade_ROM	vector_1d_target_03a008
0x03A030	beq.b 0x0003a03e	0	0x03A03E	arcade_ROM	vector_1d_target_03a008
0x03A032	cmpi.w #0x1,(0x1394,A5)	0	0x000001	arcade_ROM	vector_1d_target_03a008
0x03A032	cmpi.w #0x1,(0x1394,A5)	1	0x001394	arcade_ROM	vector_1d_target_03a008
0x03A038	beq.b 0x0003a03e	0	0x03A03E	arcade_ROM	vector_1d_target_03a008
0x03A03A	bsr.w 0x00041f30	0	0x041F30	arcade_ROM	vector_1d_target_03a008
0x03A03E	bsr.w 0x0003ab7c	0	0x03AB7C	arcade_ROM	vector_1d_target_03a008
0x03A042	bsr.w 0x0003abe2	0	0x03ABE2	arcade_ROM	vector_1d_target_03a008
0x03A046	bsr.w 0x0003a0a8	0	0x03A0A8	arcade_ROM	vector_1d_target_03a008
0x03A04A	bsr.w 0x0003eefa	0	0x03EEFA	arcade_ROM	vector_1d_target_03a008
0x03A04E	bsr.w 0x0003ef5c	0	0x03EF5C	arcade_ROM	vector_1d_target_03a008
0x03A052	pea (0x20,PC)	0	0x000020	arcade_ROM	vector_1d_target_03a008
0x03A056	move.w (0x0,A5),D0w	0	0x000000	arcade_ROM	vector_1d_target_03a008
0x03A05C	lea (0xe,PC),A0	0	0x00000E	arcade_ROM	vector_1d_target_03a008
0x03A064	lea (0x6,PC),A0	0	0x000006	arcade_ROM	vector_1d_target_03a008
0x03A074	jsr 0x00055ca2.l	0	0x055CA2	arcade_ROM	
0x03A07A	andi #-0xf01,SR	0	0x00F0FF	arcade_ROM	
0x03A080	move.w #0x2,D0w	0	0x000002	arcade_ROM	FUN_0003a080
0x03A084	jsr 0x000510c6.l	0	0x0510C6	arcade_ROM	FUN_0003a080
0x03A08A	bra.b 0x0003a08a	0	0x03A08A	arcade_ROM	FUN_0003a080
0x03A08C	tst.w (0x2be,A5)	0	0x0002BE	arcade_ROM	FUN_0003a08c
0x03A090	bne.b 0x0003a098	0	0x03A098	arcade_ROM	FUN_0003a08c
0x03A092	move.w #0x1,(0x2be,A5)	0	0x000001	arcade_ROM	FUN_0003a08c
0x03A092	move.w #0x1,(0x2be,A5)	1	0x0002BE	arcade_ROM	FUN_0003a08c
0x03A09A	tst.w (0x2c2,A5)	0	0x0002C2	arcade_ROM	FUN_0003a09a
0x03A09E	bne.b 0x0003a098	0	0x03A098	arcade_ROM	FUN_0003a09a
0x03A0A0	move.w #0x1,(0x2c2,A5)	0	0x000001	arcade_ROM	FUN_0003a09a
0x03A0A0	move.w #0x1,(0x2c2,A5)	1	0x0002C2	arcade_ROM	FUN_0003a09a
0x03A0A8	btst.b #0x6,(0x00390005).l	0	0x000006	arcade_ROM	FUN_0003a0a8
0x03A0A8	btst.b #0x6,(0x00390005).l	1	0x390005	arcade_inputs	FUN_0003a0a8
0x03A0B0	beq.b 0x0003a0ce	0	0x03A0CE	arcade_ROM	FUN_0003a0a8
0x03A0B2	btst.b #0x4,(0x00390005).l	0	0x000004	arcade_ROM	FUN_0003a0a8
0x03A0B2	btst.b #0x4,(0x00390005).l	1	0x390005	arcade_inputs	FUN_0003a0a8
0x03A0BA	beq.b 0x0003a0d0	0	0x03A0D0	arcade_ROM	FUN_0003a0a8
0x03A0BC	bsr.w 0x0003ae3c	0	0x03AE3C	arcade_ROM	FUN_0003a0a8
0x03A0C0	btst.b #0x5,(0x00390005).l	0	0x000005	arcade_ROM	FUN_0003a0a8
0x03A0C0	btst.b #0x5,(0x00390005).l	1	0x390005	arcade_inputs	FUN_0003a0a8
0x03A0C8	beq.b 0x0003a0de	0	0x03A0DE	arcade_ROM	FUN_0003a0a8
0x03A0CA	bsr.w 0x0003ae46	0	0x03AE46	arcade_ROM	FUN_0003a0a8
0x03A0D0	cmpi.w #0x9,(0x12,A5)	0	0x000009	arcade_ROM	FUN_0003a0a8
0x03A0D0	cmpi.w #0x9,(0x12,A5)	1	0x000012	arcade_ROM	FUN_0003a0a8
0x03A0D6	bcc.b 0x0003a0bc	0	0x03A0BC	arcade_ROM	FUN_0003a0a8
0x03A0D8	bsr.w 0x0003ae28	0	0x03AE28	arcade_ROM	FUN_0003a0a8
0x03A0DC	bra.b 0x0003a0c0	0	0x03A0C0	arcade_ROM	FUN_0003a0a8
0x03A0DE	cmpi.w #0x9,(0x12,A5)	0	0x000009	arcade_ROM	FUN_0003a0a8
0x03A0DE	cmpi.w #0x9,(0x12,A5)	1	0x000012	arcade_ROM	FUN_0003a0a8
0x03A0E4	bcc.b 0x0003a0ca	0	0x03A0CA	arcade_ROM	FUN_0003a0a8
0x03A0E6	bsr.w 0x0003ae28	0	0x03AE28	arcade_ROM	FUN_0003a0a8
0x03A0EA	bra.b 0x0003a0ce	0	0x03A0CE	arcade_ROM	FUN_0003a0a8
0x03A0EC	tst.w (0x34,A5)	0	0x000034	arcade_ROM	FUN_0003a0ec
0x03A0F0	beq.b 0x0003a114	0	0x03A114	arcade_ROM	FUN_0003a0ec
0x03A0F2	cmpi.b #0x23,D0b	0	0x000023	arcade_ROM	FUN_0003a0ec
0x03A0F6	beq.b 0x0003a114	0	0x03A114	arcade_ROM	FUN_0003a0ec
0x03A0FC	lea (0x292,A5),A6	0	0x000292	arcade_ROM	FUN_0003a0ec
0x03A100	moveq 0x6,D1	0	0x000006	arcade_ROM	FUN_0003a0ec
0x03A104	bne.b 0x0003a10a	0	0x03A10A	arcade_ROM	FUN_0003a0ec
0x03A108	bra.b 0x0003a110	0	0x03A110	arcade_ROM	FUN_0003a0ec
0x03A10A	addq.w #0x1,A6	0	0x000001	arcade_ROM	FUN_0003a0ec
0x03A10C	subq.w #0x1,D1w	0	0x000001	arcade_ROM	FUN_0003a0ec
0x03A10E	bne.b 0x0003a102	0	0x03A102	arcade_ROM	FUN_0003a0ec
0x03A126	tst.w (0x34,A5)	0	0x000034	arcade_ROM	FUN_0003a126
0x03A12A	bne.b 0x0003a134	0	0x03A134	arcade_ROM	FUN_0003a126
0x03A12C	cmpi.w #0x1,(0x1394,A5)	0	0x000001	arcade_ROM	FUN_0003a126
0x03A12C	cmpi.w #0x1,(0x1394,A5)	1	0x001394	arcade_ROM	FUN_0003a126
0x03A132	bne.b 0x0003a158	0	0x03A158	arcade_ROM	FUN_0003a126
0x03A134	lea (0x292,A5),A6	0	0x000292	arcade_ROM	FUN_0003a126
0x03A138	moveq 0x6,D1	0	0x000006	arcade_ROM	FUN_0003a126
0x03A13C	beq.b 0x0003a152	0	0x03A152	arcade_ROM	FUN_0003a126
0x03A13E	bsr.w 0x0003f09c	0	0x03F09C	arcade_ROM	FUN_0003a126
0x03A142	btst.l #0x0,D0	0	0x000000	arcade_ROM	FUN_0003a126
0x03A146	bne.b 0x0003a13e	0	0x03A13E	arcade_ROM	FUN_0003a126
0x03A14A	bsr.w 0x0003f084	0	0x03F084	arcade_ROM	FUN_0003a126
0x03A152	addq.w #0x1,A6	0	0x000001	arcade_ROM	FUN_0003a126
0x03A154	subq.w #0x1,D1w	0	0x000001	arcade_ROM	FUN_0003a126
0x03A156	bne.b 0x0003a13a	0	0x03A13A	arcade_ROM	FUN_0003a126
0x03A2D2	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003a2d0
0x03A2D4	bne.b 0x0003a2d0	0	0x03A2D0	arcade_ROM	FUN_0003a2d0
0x03A552	cmpi.b #0x30,(0x00c09ea3).l	0	0x000030	arcade_ROM	FUN_0003a552
0x03A552	cmpi.b #0x30,(0x00c09ea3).l	1	0xC09EA3	PC080SN_tilemap	FUN_0003a552
0x03A55A	bne.b 0x0003a564	0	0x03A564	arcade_ROM	FUN_0003a552
0x03A55C	move.b #0x20,(0x00c09ea3).l	0	0x000020	arcade_ROM	FUN_0003a552
0x03A55C	move.b #0x20,(0x00c09ea3).l	1	0xC09EA3	PC080SN_tilemap	FUN_0003a552
0x03A7BC	ori.b #0x7,(0x660c426d).l	0	0x000007	arcade_ROM	
0x03A7C4	ori.b #0x7c,D4b	0	0x00007C	arcade_ROM	
0x03A7C8	ori.b #0x2,D4b	0	0x000002	arcade_ROM	
0x03A7E0	move.w #0x1,(0x46,A5)	0	0x000001	arcade_ROM	
0x03A7E0	move.w #0x1,(0x46,A5)	1	0x000046	arcade_ROM	
0x03A7E6	move.w #0x2,(0x4,A5)	0	0x000002	arcade_ROM	
0x03A7E6	move.w #0x2,(0x4,A5)	1	0x000004	arcade_ROM	
0x03A7EC	move.b #0x1,(0x104,A5)	0	0x000001	arcade_ROM	
0x03A7EC	move.b #0x1,(0x104,A5)	1	0x000104	arcade_ROM	
0x03A7F2	move.w #0x2,(0x2,A5)	0	0x000002	arcade_ROM	
0x03A7F2	move.w #0x2,(0x2,A5)	1	0x000002	arcade_ROM	
0x03A804	clr.w (0x2c8,A5)	0	0x0002C8	arcade_ROM	
0x03A808	lea (0x2c8,A5),A0	0	0x0002C8	arcade_ROM	
0x03A80C	lea (0x2ca,A5),A1	0	0x0002CA	arcade_ROM	
0x03A810	move.w #0x3ff,D0w	0	0x0003FF	arcade_ROM	
0x03A814	bsr.w 0x0003a2d0	0	0x03A2D0	arcade_ROM	
0x03A818	jsr 0x00045dfa.l	0	0x045DFA	arcade_ROM	
0x03A81E	moveq 0x1,D1	0	0x000001	arcade_ROM	
0x03A820	bsr.w 0x0003b902	0	0x03B902	arcade_ROM	
0x03A824	move.w #0x8,(0x13ac,A5)	0	0x000008	arcade_ROM	
0x03A824	move.w #0x8,(0x13ac,A5)	1	0x0013AC	arcade_ROM	
0x03A82A	move.w #0x1,(0x4,A5)	0	0x000001	arcade_ROM	
0x03A82A	move.w #0x1,(0x4,A5)	1	0x000004	arcade_ROM	
0x03A844	ori.b #0x46,D2b	0	0x000046	arcade_ROM	
0x03A848	move.w #0x1,(0x1394,A5)	0	0x000001	arcade_ROM	
0x03A848	move.w #0x1,(0x1394,A5)	1	0x001394	arcade_ROM	
0x03A84E	move.w #0x9,(0x13aa,A5)	0	0x000009	arcade_ROM	
0x03A84E	move.w #0x9,(0x13aa,A5)	1	0x0013AA	arcade_ROM	
0x03A854	bsr.w 0x00041f5e	0	0x041F5E	arcade_ROM	
0x03A858	move.w #0x2,(0x4,A5)	0	0x000002	arcade_ROM	
0x03A858	move.w #0x2,(0x4,A5)	1	0x000004	arcade_ROM	
0x03AB7C	tst.w (0x1c10,A5)	0	0x001C10	arcade_ROM	warm_restart_gate_caller_a
0x03AB80	bra.b 0x0003ab84	0	0x03AB84	arcade_ROM	warm_restart_gate_caller_a
0x03AB84	cmpi.w #0x100,(0x12,A5)	0	0x000100	arcade_ROM	warm_restart_gate_caller_a
0x03AB84	cmpi.w #0x100,(0x12,A5)	1	0x000012	arcade_ROM	warm_restart_gate_caller_a
0x03AB8A	bsr.w 0x00039fa8	0	0x039FA8	arcade_ROM	warm_restart_gate_caller_a
0x03AB8E	cmpi.w #0x3,(0x0,A5)	0	0x000003	arcade_ROM	warm_restart_gate_caller_a
0x03AB8E	cmpi.w #0x3,(0x0,A5)	1	0x000000	arcade_ROM	warm_restart_gate_caller_a
0x03AB94	beq.b 0x0003abe0	0	0x03ABE0	arcade_ROM	warm_restart_gate_caller_a
0x03AB96	btst.b #0x2,(0x00390007).l	0	0x000002	arcade_ROM	warm_restart_gate_caller_a
0x03AB96	btst.b #0x2,(0x00390007).l	1	0x390007	arcade_inputs	warm_restart_gate_caller_a
0x03AB9E	bne.b 0x0003abe0	0	0x03ABE0	arcade_ROM	warm_restart_gate_caller_a
0x03ABA0	move.b #0x0,D0b	0	0x000000	arcade_ROM	warm_restart_gate_caller_a
0x03ABA4	bsr.w 0x0003f084	0	0x03F084	arcade_ROM	warm_restart_gate_caller_a
0x03ABA8	move.w #0x1f,(0x4a,A5)	0	0x00001F	arcade_ROM	warm_restart_gate_caller_a
0x03ABA8	move.w #0x1f,(0x4a,A5)	1	0x00004A	arcade_ROM	warm_restart_gate_caller_a
0x03ABAE	bsr.w 0x0003add8	0	0x03ADD8	arcade_ROM	warm_restart_gate_caller_a
0x03ABB2	bsr.w 0x0003ae50	0	0x03AE50	arcade_ROM	warm_restart_gate_caller_a
0x03ABB6	bsr.w 0x0003ad72	0	0x03AD72	arcade_ROM	warm_restart_gate_caller_a
0x03ABBA	clr.l (0x00c20000).l	0	0xC20000	PC080SN_yscroll	warm_restart_gate_caller_a
0x03ABC0	clr.l (0x00c40000).l	0	0xC40000	PC080SN_xscroll	warm_restart_gate_caller_a
0x03ABC6	bsr.w 0x0003ae64	0	0x03AE64	arcade_ROM	warm_restart_gate_caller_a
0x03ABCA	moveq 0xe,D0	0	0x00000E	arcade_ROM	warm_restart_gate_caller_a
0x03ABCC	bsr.w 0x0003bb48	0	0x03BB48	arcade_ROM	warm_restart_gate_caller_a
0x03ABD0	move.w #0x10,(0x2c,A5)	0	0x000010	arcade_ROM	warm_restart_gate_caller_a
0x03ABD0	move.w #0x10,(0x2c,A5)	1	0x00002C	arcade_ROM	warm_restart_gate_caller_a
0x03ABD6	move.w #0x3,(0x0,A5)	0	0x000003	arcade_ROM	warm_restart_gate_caller_a
0x03ABD6	move.w #0x3,(0x0,A5)	1	0x000000	arcade_ROM	warm_restart_gate_caller_a
0x03ABDC	clr.w (0x2,A5)	0	0x000002	arcade_ROM	warm_restart_gate_caller_a
0x03ABE2	bsr.w 0x0003ac04	0	0x03AC04	arcade_ROM	FUN_0003abe2
0x03ABE6	bsr.w 0x0003ac8a	0	0x03AC8A	arcade_ROM	FUN_0003abe2
0x03ABEA	tst.w (0x26,A5)	0	0x000026	arcade_ROM	FUN_0003abe2
0x03ABEE	beq.b 0x0003abf4	0	0x03ABF4	arcade_ROM	FUN_0003abe2
0x03ABF0	bsr.w 0x0003acf4	0	0x03ACF4	arcade_ROM	FUN_0003abe2
0x03ABF6	clr.w (0x20,A5)	0	0x000020	arcade_ROM	FUN_0003ac8a
0x03ABFA	clr.w (0x22,A5)	0	0x000022	arcade_ROM	FUN_0003ac8a
0x03ABFE	clr.w (0x24,A5)	0	0x000024	arcade_ROM	FUN_0003ac8a
0x03AC04	btst.b #0x0,(0x00390007).l	0	0x000000	arcade_ROM	FUN_0003ac04
0x03AC04	btst.b #0x0,(0x00390007).l	1	0x390007	arcade_inputs	FUN_0003ac04
0x03AC0C	bne.b 0x0003ac16	0	0x03AC16	arcade_ROM	FUN_0003ac04
0x03AC0E	move.w #0x1,(0x20,A5)	0	0x000001	arcade_ROM	FUN_0003ac04
0x03AC0E	move.w #0x1,(0x20,A5)	1	0x000020	arcade_ROM	FUN_0003ac04
0x03AC16	tst.w (0x20,A5)	0	0x000020	arcade_ROM	FUN_0003ac04
0x03AC1A	beq.b 0x0003ac14	0	0x03AC14	arcade_ROM	FUN_0003ac04
0x03AC1C	clr.w (0x20,A5)	0	0x000020	arcade_ROM	FUN_0003ac04
0x03AC20	move.w (0x12,A5),D0w	0	0x000012	arcade_ROM	FUN_0003ac04
0x03AC28	addq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_0003ac04
0x03AC2A	cmpi.w #0x99,D0w	0	0x000099	arcade_ROM	FUN_0003ac04
0x03AC2E	bcs.b 0x0003ac36	0	0x03AC36	arcade_ROM	FUN_0003ac04
0x03AC30	move.w #0x99,D0w	0	0x000099	arcade_ROM	FUN_0003ac04
0x03AC34	bra.b 0x0003ac46	0	0x03AC46	arcade_ROM	FUN_0003ac04
0x03AC38	andi.w #0xf,D2w	0	0x00000F	arcade_ROM	FUN_0003ac04
0x03AC3C	cmpi.w #0xa,D2w	0	0x00000A	arcade_ROM	FUN_0003ac04
0x03AC40	bcs.b 0x0003ac46	0	0x03AC46	arcade_ROM	FUN_0003ac04
0x03AC42	addi.w #0x6,D0w	0	0x000006	arcade_ROM	FUN_0003ac04
0x03AC46	move.w D0w,(0x12,A5)	1	0x000012	arcade_ROM	FUN_0003ac04
0x03AC4A	cmpi.w #0x9,D0w	0	0x000009	arcade_ROM	FUN_0003ac04
0x03AC4E	bcs.b 0x0003ac54	0	0x03AC54	arcade_ROM	FUN_0003ac04
0x03AC50	bsr.w 0x0003ae50	0	0x03AE50	arcade_ROM	FUN_0003ac04
0x03AC54	cmpi.b #0x43,(0x00c09e87).l	0	0x000043	arcade_ROM	FUN_0003ac04
0x03AC54	cmpi.b #0x43,(0x00c09e87).l	1	0xC09E87	PC080SN_tilemap	FUN_0003ac04
0x03AC5C	bne.b 0x0003ac68	0	0x03AC68	arcade_ROM	FUN_0003ac04
0x03AC5E	moveq 0x3,D0	0	0x000003	arcade_ROM	FUN_0003ac04
0x03AC60	bsr.w 0x0003c2e2	0	0x03C2E2	arcade_ROM	FUN_0003ac04
0x03AC64	bsr.w 0x0003a552	0	0x03A552	arcade_ROM	FUN_0003ac04
0x03AC68	move.b #0x4,D0b	0	0x000004	arcade_ROM	FUN_0003ac04
0x03AC6C	bsr.w 0x0003f084	0	0x03F084	arcade_ROM	FUN_0003ac04
0x03AC70	tst.w (0x34,A5)	0	0x000034	arcade_ROM	FUN_0003ac04
0x03AC74	bne.b 0x0003ac14	0	0x03AC14	arcade_ROM	FUN_0003ac04
0x03AC76	clr.w (0x2c,A5)	0	0x00002C	arcade_ROM	FUN_0003ac04
0x03AC7A	move.w #0x1,(0x0,A5)	0	0x000001	arcade_ROM	FUN_0003ac04
0x03AC7A	move.w #0x1,(0x0,A5)	1	0x000000	arcade_ROM	FUN_0003ac04
0x03AC80	clr.w (0x2,A5)	0	0x000002	arcade_ROM	FUN_0003ac04
0x03AC84	clr.w (0x4,A5)	0	0x000004	arcade_ROM	FUN_0003ac04
0x03AC8A	cmpi.w #0x99,(0x12,A5)	0	0x000099	arcade_ROM	FUN_0003ac8a
0x03AC8A	cmpi.w #0x99,(0x12,A5)	1	0x000012	arcade_ROM	FUN_0003ac8a
0x03AC90	bcc.w 0x0003abf6	0	0x03ABF6	arcade_ROM	FUN_0003ac8a
0x03AC94	btst.b #0x5,(0x00390007).l	0	0x000005	arcade_ROM	FUN_0003ac8a
0x03AC94	btst.b #0x5,(0x00390007).l	1	0x390007	arcade_inputs	FUN_0003ac8a
0x03AC9C	beq.b 0x0003aca6	0	0x03ACA6	arcade_ROM	FUN_0003ac8a
0x03AC9E	move.w #0x1,(0x22,A5)	0	0x000001	arcade_ROM	FUN_0003ac8a
0x03AC9E	move.w #0x1,(0x22,A5)	1	0x000022	arcade_ROM	FUN_0003ac8a
0x03ACA6	tst.w (0x22,A5)	0	0x000022	arcade_ROM	FUN_0003ac8a
0x03ACAA	beq.w 0x0003ac14	0	0x03AC14	arcade_ROM	FUN_0003ac8a
0x03ACAE	clr.w (0x22,A5)	0	0x000022	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACB2	btst.b #0x6,(0x00390005).l	0	0x000006	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACB2	btst.b #0x6,(0x00390005).l	1	0x390005	arcade_inputs	title_fg_glyph_producer_3acae
0x03ACBA	beq.b 0x0003acc8	0	0x03ACC8	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACBC	btst.b #0x4,(0x00390005).l	0	0x000004	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACBC	btst.b #0x4,(0x00390005).l	1	0x390005	arcade_inputs	title_fg_glyph_producer_3acae
0x03ACC4	beq.b 0x0003acc8	0	0x03ACC8	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACC8	bsr.w 0x0003a08c	0	0x03A08C	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACCC	lea (0x6,A5),A0	0	0x000006	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACD2	addi.w #0x1,D0w	0	0x000001	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACD6	cmp.w (0x2,A0),D0w	0	0x000002	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACDA	bcc.b 0x0003ace0	0	0x03ACE0	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACE0	sub.w (0x2,A0),D0w	0	0x000002	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACE6	move.w (0x12,A5),D0w	0	0x000012	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACEC	add.w (0x4,A0),D0w	0	0x000004	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACF0	bra.w 0x0003ac2a	0	0x03AC2A	arcade_ROM	title_fg_glyph_producer_3acae
0x03ACF4	cmpi.w #0x99,(0x12,A5)	0	0x000099	arcade_ROM	FUN_0003acf4
0x03ACF4	cmpi.w #0x99,(0x12,A5)	1	0x000012	arcade_ROM	FUN_0003acf4
0x03ACFA	bcc.w 0x0003abf6	0	0x03ABF6	arcade_ROM	FUN_0003acf4
0x03ACFE	btst.b #0x6,(0x00390007).l	0	0x000006	arcade_ROM	FUN_0003acf4
0x03ACFE	btst.b #0x6,(0x00390007).l	1	0x390007	arcade_inputs	FUN_0003acf4
0x03AD06	beq.b 0x0003ad10	0	0x03AD10	arcade_ROM	FUN_0003acf4
0x03AD08	move.w #0x1,(0x24,A5)	0	0x000001	arcade_ROM	FUN_0003acf4
0x03AD08	move.w #0x1,(0x24,A5)	1	0x000024	arcade_ROM	FUN_0003acf4
0x03AD10	tst.w (0x24,A5)	0	0x000024	arcade_ROM	FUN_0003acf4
0x03AD14	beq.w 0x0003ac14	0	0x03AC14	arcade_ROM	FUN_0003acf4
0x03AD18	clr.w (0x24,A5)	0	0x000024	arcade_ROM	FUN_0003acf4
0x03AD1C	btst.b #0x6,(0x00390005).l	0	0x000006	arcade_ROM	FUN_0003acf4
0x03AD1C	btst.b #0x6,(0x00390005).l	1	0x390005	arcade_inputs	FUN_0003acf4
0x03AD24	beq.b 0x0003ad32	0	0x03AD32	arcade_ROM	FUN_0003acf4
0x03AD26	btst.b #0x5,(0x00390005).l	0	0x000005	arcade_ROM	FUN_0003acf4
0x03AD26	btst.b #0x5,(0x00390005).l	1	0x390005	arcade_inputs	FUN_0003acf4
0x03AD2E	beq.b 0x0003ad32	0	0x03AD32	arcade_ROM	FUN_0003acf4
0x03AD32	bsr.w 0x0003a09a	0	0x03A09A	arcade_ROM	FUN_0003acf4
0x03AD36	lea (0xc,A5),A0	0	0x00000C	arcade_ROM	FUN_0003acf4
0x03AD3A	bra.b 0x0003acd0	0	0x03ACD0	arcade_ROM	FUN_0003acf4
0x03AD3E	subq.w #0x1,D1w	0	0x000001	arcade_ROM	FUN_0003ad3c
0x03AD40	bne.b 0x0003ad3c	0	0x03AD3C	arcade_ROM	FUN_0003ad3c
0x03AD46	subq.w #0x1,D1w	0	0x000001	arcade_ROM	FUN_0003ad44
0x03AD48	bne.b 0x0003ad44	0	0x03AD44	arcade_ROM	FUN_0003ad44
0x03AD72	move.w #0x1e0,D1w	0	0x0001E0	arcade_ROM	FUN_0003ad72
0x03AD76	lea (0xd00000).l,A0	0	0xD00000	PC090OJ_sprite_RAM	FUN_0003ad72
0x03AD7C	move.l #0x100,D0	0	0x000100	arcade_ROM	FUN_0003ad72
